samples,computations,losses,val_losses,train_losses
0,0,0.02303301191329956,0.02320965048160832,0.02305301762529006
10000,151.5151515151515,0.016117454516887664,0.01618474312815015,0.01582748761003339
20000,303.030303030303,0.015938823819160463,0.01611822145517879,0.016043617370828676
30000,454.5454545454545,0.013758496749401092,0.013914835104016568,0.013730303287757878
40000,606.060606060606,0.013096203243732452,0.013267958910882345,0.012974939526904134
50000,757.5757575757575,0.013148101150989532,0.013223790681874235,0.012659009072713431
60000,909.090909090909,0.011282354521751404,0.011349266972048608,0.010913859215424968
70000,1060.6060606060605,0.01070600683093071,0.010868089066611396,0.010197377281285554
80000,1212.121212121212,0.010713013845682145,0.010859125605126151,0.010034501410958884
90000,1363.6363636363635,0.010077265864610671,0.010092650303487043,0.009128019480471112
100000,1515.151515151515,0.009396002000570298,0.009497469160120236,0.008622920696833689
110000,1666.6666666666665,0.009098710727691651,0.009183757012486029,0.008214986048789385
120000,1818.181818181818,0.008978202927112579,0.009028469354722434,0.007819320195602317
130000,1969.6969696969695,0.008967891216278076,0.008941663514517868,0.007503923640439761
140000,2121.212121212121,0.008445169287919998,0.008627589297632191,0.00728421613394496
150000,2272.7272727272725,0.008439036810398102,0.008441910659033875,0.007161467016438495
160000,2424.242424242424,0.008367587757110596,0.008471551139148157,0.0066690573243763426
170000,2575.7575757575755,0.008972859370708465,0.008929894207649332,0.006934081070972337
180000,2727.272727272727,0.008190456914901733,0.00826188659092949,0.006486294779747543
190000,2878.7878787878785,0.008269711434841155,0.008296872661472483,0.00664349088576468
200000,3030.30303030303,0.007973440104722977,0.008040243965817893,0.005842260635489092
210000,3181.8181818181815,0.008523932838439942,0.008478636396340337,0.005941700909328044
220000,3333.333333333333,0.008206765741109848,0.008252256668126066,0.006236566466067028
230000,3484.8484848484845,0.009069095766544343,0.009090683058007948,0.0069284610207434585
240000,3636.363636363636,0.008213189107179641,0.008141864256547572,0.005456311279976756
250000,3787.8787878787875,0.00866730551123619,0.008662859927786893,0.005456230790960814
260000,3939.393939393939,0.007437138178944588,0.00742363223132396,0.0049764779669721326
270000,4090.9090909090905,0.007688242560625076,0.007627414454079544,0.004942893395414505
280000,4242.424242424242,0.008574793499708175,0.008525196944734649,0.00554083810218588
290000,4393.939393939394,0.008304274106025696,0.00839483788009453,0.004578912103435902
300000,4545.454545454546,0.008469280987977982,0.008353453918930321,0.0053351562705699395
310000,4696.969696969698,0.008103713309764862,0.007934910153381424,0.0045442114350479085
320000,4848.48484848485,0.00964278833270073,0.009662167914971648,0.006428388978929931
330000,5000.000000000002,0.007943710774183273,0.007945315283438214,0.0038640416473020075
340000,5151.515151515154,0.008476602852344512,0.00841417946931639,0.004964626613486341
350000,5303.030303030306,0.008108235770463943,0.008065463324688252,0.003992762327013967
360000,5454.545454545458,0.00837197231054306,0.008299680972502676,0.004450645142016303
370000,5606.06060606061,0.00786944146156311,0.007668663634294396,0.003382967825681622
380000,5757.575757575762,0.008460923844575882,0.008334917260612376,0.0046957091132889435
390000,5909.090909090914,0.00904222273826599,0.008927222605028512,0.004614032230248793
400000,6060.6060606060655,0.009263788670301438,0.00920215532280199,0.0049609818669217615
410000,6212.1212121212175,0.007829758104681969,0.007586599297451407,0.003042024930199939
420000,6363.636363636369,0.008591186618804932,0.008671350224658342,0.00432972345705572
430000,6515.151515151521,0.008950446063280106,0.00892353707976784,0.004096672683131681
440000,6666.666666666673,0.008214328107237816,0.008059060867524474,0.00316990407518422
450000,6818.181818181825,0.008004865270853043,0.007873056928030673,0.002697109867448637
460000,6969.696969696977,0.009334366774559021,0.009323260825344605,0.004302364253467933
470000,7121.212121212129,0.009559061598777771,0.009677260273762221,0.003923591231882661
480000,7272.727272727281,0.009999977153539657,0.00978993788050438,0.0037719031931491877
490000,7424.242424242433,0.008209752446413041,0.008208797528056009,0.0025958172193395477
500000,7575.757575757585,0.009795347821712494,0.00968920039149363,0.0041644875952080865
510000,7727.272727272737,0.009930908501148224,0.010087560743401025,0.003959743209211469
520000,7878.787878787889,0.010056849163770675,0.01012152369385118,0.003685117140179869
530000,8030.303030303041,0.008492128717899323,0.008446031246707111,0.0023994579049692673
540000,8181.818181818193,0.011405651611089706,0.011309847657646754,0.00548360872775372
550000,8333.333333333345,0.009489718714356422,0.009448112888189709,0.0031884987609457284
560000,8484.848484848497,0.010253000384569168,0.010322300248332581,0.0035772307826028075
