samples,computations,losses
217000,2170.0,0.13212686650454997
218000,2180.0,0.13197518832981586
219000,2190.0,0.13187906377017497
220000,2200.0,0.13180649563670158
221000,2210.0,0.13177692987024783
222000,2220.0,0.13177703738212584
223000,2230.0,0.13153488472104072
224000,2240.0,0.13154946148395538
225000,2250.0,0.1315463025867939
226000,2260.0,0.13151334293186664
227000,2270.0,0.13142563663423062
228000,2280.0,0.13128734938800335
229000,2290.0,0.13126201920211314
230000,2300.0,0.13113537073135376
231000,2310.0,0.13106448702514173
232000,2320.0,0.1309860533475876
233000,2330.0,0.13094872392714024
234000,2340.0,0.13092912703752518
235000,2350.0,0.13091600194573402
236000,2360.0,0.1308380849659443
237000,2370.0,0.13088329397141935
238000,2380.0,0.13076651878654957
239000,2390.0,0.13060795828700067
240000,2400.0,0.1305275409668684
241000,2410.0,0.13040270261466502
242000,2420.0,0.13043147787451745
243000,2430.0,0.1303242526948452
244000,2440.0,0.1302294224500656
245000,2450.0,0.13019217737019062
246000,2460.0,0.13016219921410083
247000,2470.0,0.1300843034684658
248000,2480.0,0.13010612986981868
249000,2490.0,0.1300383150577545
250000,2500.0,0.13002449840307237
251000,2510.0,0.12997479289770125
252000,2520.0,0.12988621726632119
253000,2530.0,0.129869933873415
254000,2540.0,0.12983296729624272
255000,2550.0,0.12984948232769966
256000,2560.0,0.12987202174961568
257000,2570.0,0.1297732875496149
258000,2580.0,0.12971542097628116
259000,2590.0,0.12970136322081088
260000,2600.0,0.12966288425028324
261000,2610.0,0.12961453065276146
262000,2620.0,0.12958916485309602
263000,2630.0,0.12949027985334396
264000,2640.0,0.12959544502198697
265000,2650.0,0.12944103702902793
266000,2660.0,0.12942223891615867
267000,2670.0,0.12935439586639405
268000,2680.0,0.1292848888039589
269000,2690.0,0.1292231298983097
270000,2700.0,0.129225502461195
271000,2710.0,0.12917339384555818
272000,2720.0,0.12914822340011597
273000,2730.0,0.1291308455914259
274000,2740.0,0.12911237850785257
275000,2750.0,0.12900959007441998
276000,2760.0,0.1290604232996702
277000,2770.0,0.12891374625265598
278000,2780.0,0.1288559065759182
279000,2790.0,0.12889839395880698
280000,2800.0,0.1288384509831667
281000,2810.0,0.12877383269369602
282000,2820.0,0.12871145755052565
283000,2830.0,0.12871783040463924
284000,2840.0,0.12877430871129036
285000,2850.0,0.1286239290982485
286000,2860.0,0.1286274903267622
287000,2870.0,0.12858420856297015
288000,2880.0,0.1285378724336624
289000,2890.0,0.12857776947319507
290000,2900.0,0.12855307780206204
291000,2910.0,0.1284899215400219
292000,2920.0,0.1284436347335577
293000,2930.0,0.12843342773616315
294000,2940.0,0.12835826799273492
295000,2950.0,0.12825935177505016
296000,2960.0,0.1283095330744982
297000,2970.0,0.1282387752830982
298000,2980.0,0.12817211709916593
299000,2990.0,0.12812384828925133
300000,3000.0,0.1280886250734329
301000,3010.0,0.12813861280679703
302000,3020.0,0.12798803195357322
303000,3030.0,0.12795721791684628
304000,3040.0,0.12793377116322519
305000,3050.0,0.127919128164649
306000,3060.0,0.1279039104282856
307000,3070.0,0.1278840797394514
308000,3080.0,0.12786252059042455
309000,3090.0,0.12785130478441714
310000,3100.0,0.12782883152365684
311000,3110.0,0.12781218245625495
312000,3120.0,0.12774944074451924
313000,3130.0,0.12773563876748084
314000,3140.0,0.12769461497664453
315000,3150.0,0.12767618805170058
316000,3160.0,0.12766036219894886
317000,3170.0,0.12764833390712738
318000,3180.0,0.12756463684141636
319000,3190.0,0.12757299952208995
320000,3200.0,0.12752749502658844
321000,3210.0,0.12749309957027435
322000,3220.0,0.12752954728901386
323000,3230.0,0.12753234788775444
324000,3240.0,0.12753610260784626
325000,3250.0,0.12753219492733478
326000,3260.0,0.12747747458517553
327000,3270.0,0.12741413310170174
328000,3280.0,0.12736033000051974
329000,3290.0,0.12743291474878787
330000,3300.0,0.12737819440662862
331000,3310.0,0.12740343429148196
332000,3320.0,0.12733155190944673
333000,3330.0,0.12733339928090573
334000,3340.0,0.1272412532567978
335000,3350.0,0.12725695498287679
336000,3360.0,0.12718251764774322
337000,3370.0,0.12720053911209106
338000,3380.0,0.12714613042771816
339000,3390.0,0.12715462155640125
340000,3400.0,0.12710583433508874
341000,3410.0,0.12710704743862153
342000,3420.0,0.12710170373320578
343000,3430.0,0.1270728549361229
344000,3440.0,0.12700492538511754
345000,3450.0,0.12701601952314376
346000,3460.0,0.12699260167777537
347000,3470.0,0.12700363762676717
348000,3480.0,0.1270307943224907
349000,3490.0,0.12694596394896507
350000,3500.0,0.12695513680577278
351000,3510.0,0.12689255021512508
352000,3520.0,0.12691590517759324
353000,3530.0,0.12690112613141535
354000,3540.0,0.12682840950787067
355000,3550.0,0.12679281376302243
356000,3560.0,0.1268203180283308
357000,3570.0,0.12680015586316584
358000,3580.0,0.12678977966308594
359000,3590.0,0.12674788780510426
360000,3600.0,0.12672570526599883
361000,3610.0,0.12677220858633517
362000,3620.0,0.12664928264915942
363000,3630.0,0.1266241257637739
364000,3640.0,0.12661418743431568
365000,3650.0,0.12657597832381726
366000,3660.0,0.12658732518553734
367000,3670.0,0.1265493631362915
368000,3680.0,0.12656093627214432
369000,3690.0,0.12656111009418963
370000,3700.0,0.12653354421257973
371000,3710.0,0.12650715447962285
372000,3720.0,0.1264900340139866
373000,3730.0,0.12645490564405917
374000,3740.0,0.12645279213786126
375000,3750.0,0.1264133182913065
376000,3760.0,0.12644887253642081
377000,3770.0,0.12642426863312722
378000,3780.0,0.1263966815173626
379000,3790.0,0.1263722686469555
380000,3800.0,0.12636807285249232
381000,3810.0,0.12636259943246841
382000,3820.0,0.12637313291430474
383000,3830.0,0.126341365724802
384000,3840.0,0.1262915064394474
385000,3850.0,0.1263476971536875
386000,3860.0,0.12634480841457843
387000,3870.0,0.12631931506097316
388000,3880.0,0.12623671613633633
389000,3890.0,0.12627001374959945
390000,3900.0,0.12624020203948022
391000,3910.0,0.12624457366764547
392000,3920.0,0.12622728489339352
393000,3930.0,0.12621110029518604
394000,3940.0,0.1262038264423609
395000,3950.0,0.12616600148379803
396000,3960.0,0.12617537550628186
397000,3970.0,0.12613626919686793
398000,3980.0,0.12611628659069538
399000,3990.0,0.12609067797660828
400000,4000.0,0.12606455758213997
401000,4010.0,0.1260828498005867
402000,4020.0,0.12606210216879846
403000,4030.0,0.12604027092456818
404000,4040.0,0.12604919150471688
405000,4050.0,0.12603077352046965
406000,4060.0,0.12601882964372635
407000,4070.0,0.1259998646378517
408000,4080.0,0.12601498924195767
409000,4090.0,0.12602801159024238
410000,4100.0,0.12595781743526457
411000,4110.0,0.12593951165676118
412000,4120.0,0.12591015242040157
413000,4130.0,0.12588818982243538
414000,4140.0,0.12586751639842986
415000,4150.0,0.12584897130727768
416000,4160.0,0.12586995281279087
417000,4170.0,0.1258637947589159
418000,4180.0,0.1258547830581665
419000,4190.0,0.12584698542952538
420000,4200.0,0.12584156975150107
421000,4210.0,0.12582879588007928
422000,4220.0,0.12581911571323873
423000,4230.0,0.12579537339508534
424000,4240.0,0.1258105457574129
425000,4250.0,0.12579082533717156
426000,4260.0,0.12577066838741302
427000,4270.0,0.1257449971139431
428000,4280.0,0.12574596762657164
429000,4290.0,0.1257162719219923
430000,4300.0,0.1257278411090374
431000,4310.0,0.12570115081965924
432000,4320.0,0.12569540940225124
433000,4330.0,0.12566521920263768
434000,4340.0,0.1256680341809988
435000,4350.0,0.12565514959394933
