computations_done_times_samples,losses
331200,-0.005247060675173998
334800,-0.005254722200334072
338400,-0.005244293715804815
342000,-0.005097022280097008
345600,-0.005056414287537336
349200,-0.005188681185245514
352800,-0.005188681185245514
356400,-0.005188681185245514
360000,-0.005188681185245514
363600,-0.005188681185245514
367200,-0.0052740564569830894
370800,-0.0052740564569830894
374400,-0.005327239632606506
378000,-0.005278757307678461
381600,-0.005304041784256697
385200,-0.005081344395875931
388800,-0.005081344395875931
392400,-0.005264428909868002
396000,-0.005264428909868002
399600,-0.005126136355102062
403200,-0.005015962291508913
406800,-0.005015962291508913
410400,-0.0051599061116576195
414000,-0.0051599061116576195
417600,-0.0051599061116576195
421200,-0.005055607296526432
424800,-0.005013816058635712
428400,-0.005013816058635712
432000,-0.005216948688030243
435600,-0.004985064268112183
439200,-0.005049556028097868
442800,-0.005036547780036926
446400,-0.005239284597337246
450000,-0.00516495481133461
453600,-0.005023478530347347
457200,-0.005023478530347347
460800,-0.005023478530347347
464400,-0.005103104282170534
468000,-0.0050934115424752235
471600,-0.005300288554280996
475200,-0.005300288554280996
478800,-0.005152078811079264
482400,-0.004996534436941147
486000,-0.005242960527539253
489600,-0.005242960527539253
493200,-0.005242960527539253
496800,-0.005285646766424179
500400,-0.005285646766424179
504000,-0.005285646766424179
507600,-0.005179915577173233
511200,-0.00498372595757246
514800,-0.00495963916182518
518400,-0.00495963916182518
522000,-0.005294042639434338
525600,-0.005294042639434338
529200,-0.005125897936522961
532800,-0.005321637261658907
536400,-0.005321637261658907
540000,-0.005321637261658907
543600,-0.005321637261658907
547200,-0.005321637261658907
550800,-0.005309451371431351
554400,-0.005309451371431351
558000,-0.005234012380242348
561600,-0.005312720313668251
565200,-0.005312720313668251
568800,-0.005312720313668251
572400,-0.005283219739794731
576000,-0.005283219739794731
579600,-0.005283219739794731
583200,-0.005310942884534597
586800,-0.005310942884534597
590400,-0.005310942884534597
594000,-0.005310942884534597
597600,-0.0050719128921628
601200,-0.004907522350549698
604800,-0.005102820228785276
608400,-0.005102820228785276
612000,-0.005102820228785276
615600,-0.005225770175457001
619200,-0.005225770175457001
622800,-0.005225770175457001
626400,-0.005225770175457001
630000,-0.005225770175457001
633600,-0.005124871153384447
637200,-0.005124871153384447
640800,-0.005124871153384447
644400,-0.005011021625250578
648000,-0.004906781949102879
651600,-0.005227578803896904
655200,-0.005227578803896904
658800,-0.005227578803896904
662400,-0.005227578803896904
666000,-0.005227578803896904
669600,-0.005227578803896904
673200,-0.005150884389877319
676800,-0.005150884389877319
680400,-0.005230132956057787
684000,-0.005191955715417862
687600,-0.005191955715417862
691200,-0.005191955715417862
694800,-0.005191955715417862
698400,-0.004985554609447718
702000,-0.004985554609447718
705600,-0.004985554609447718
709200,-0.0053207785822451115
712800,-0.00529350945726037
716400,-0.005108586046844721
720000,-0.005330538842827082
723600,-0.005330538842827082
727200,-0.005330538842827082
730800,-0.005330538842827082
734400,-0.005330538842827082
738000,-0.005330538842827082
741600,-0.00530226482078433
745200,-0.00530226482078433
748800,-0.0051602632738649845
752400,-0.0051602632738649845
756000,-0.005295049399137497
759600,-0.005295049399137497
763200,-0.005295049399137497
766800,-0.0053225620649755
770400,-0.005297871306538582
774000,-0.005297871306538582
777600,-0.005297871306538582
781200,-0.0052195643074810505
784800,-0.0052195643074810505
788400,-0.0051188175566494465
792000,-0.0051188175566494465
795600,-0.005191316362470388
799200,-0.005191316362470388
802800,-0.005183350760489702
806400,-0.0051051857881248
810000,-0.0051051857881248
813600,-0.005240902304649353
817200,-0.005176974926143885
820800,-0.005103102885186672
824400,-0.005103102419525385
828000,-0.00512626301497221
831600,-0.0049194833263754845
835200,-0.005236756522208452
838800,-0.005046732723712921
842400,-0.0052357749082148075
846000,-0.005098022520542145
849600,-0.005115956533700228
853200,-0.004889278672635555
856800,-0.004889278672635555
860400,-0.005174667574465275
864000,-0.005259218625724316
867600,-0.005259218625724316
871200,-0.0051035163924098015
874800,-0.0051035163924098015
878400,-0.0051035163924098015
882000,-0.0051035163924098015
885600,-0.0051035163924098015
889200,-0.00514052901417017
892800,-0.005240601487457752
896400,-0.005218319594860077
900000,-0.005218319594860077
903600,-0.005218319594860077
907200,-0.00522575294598937
910800,-0.005170727614313364
914400,-0.005170727614313364
918000,-0.004997897893190384
921600,-0.00529765710234642
925200,-0.005253131035715342
928800,-0.005253131035715342
932400,-0.005253131035715342
936000,-0.005253131035715342
939600,-0.005253131035715342
943200,-0.005101521499454975
946800,-0.00490654818713665
950400,-0.005282118450850248
954000,-0.005120750982314348
957600,-0.005120750982314348
961200,-0.005120750982314348
964800,-0.005120750982314348
968400,-0.0052368417382240295
972000,-0.0052368417382240295
975600,-0.005287971813231707
979200,-0.005287971813231707
982800,-0.0052077858708798885
986400,-0.0052077858708798885
990000,-0.0052077858708798885
993600,-0.005135994870215654
997200,-0.005193162709474564
1000800,-0.005091426428407431
1004400,-0.005095476284623146
1008000,-0.004941947758197784
1011600,-0.005091524217277765
1015200,-0.004919874016195536
1018800,-0.004919874016195536
1022400,-0.004724324680864811
1026000,-0.004724324680864811
1029600,-0.005237326491624117
1033200,-0.005237326491624117
1036800,-0.005234082695096731
1040400,-0.005175399128347635
1044000,-0.005175399128347635
1047600,-0.005208967719227076
1051200,-0.005081608425825834
1054800,-0.0052561331540346146
1058400,-0.0052561331540346146
1062000,-0.0052561331540346146
1065600,-0.0052561331540346146
1069200,-0.0052561331540346146
1072800,-0.0052561331540346146
1076400,-0.0052561331540346146
1080000,-0.0052561331540346146
1083600,-0.005177366081625223
1087200,-0.005325344856828451
1090800,-0.005174379330128431
1094400,-0.005174379330128431
1098000,-0.005174379330128431
1101600,-0.0049597350880503654
1105200,-0.005310014355927706
1108800,-0.005153794307261705
1112400,-0.005153794307261705
1116000,-0.005082011688500643
1119600,-0.004922887310385704
1123200,-0.004922887310385704
1126800,-0.004867048468440771
1130400,-0.004679433535784483
1134000,-0.004679433535784483
1137600,-0.005214178469032049
1141200,-0.0052141789346933365
1144800,-0.005213532131165266
1148400,-0.005213532131165266
1152000,-0.005213532131165266
1155600,-0.00532139977440238
1159200,-0.00532139977440238
1162800,-0.00532139977440238
1166400,-0.0051392605528235435
1170000,-0.005000809207558632
1173600,-0.005179977975785732
1177200,-0.005179977975785732
1180800,-0.0051491581834852695
1184400,-0.005102968774735928
1188000,-0.0049772183410823345
1191600,-0.004962353501468897
1195200,-0.004962353501468897
1198800,-0.005246502812951803
1202400,-0.005181930959224701
1206000,-0.004936304409056902
1209600,-0.0049187373369932175
1213200,-0.0049187373369932175
1216800,-0.004975635092705488
1220400,-0.004975634627044201
1224000,-0.004872228018939495
1227600,-0.00532649178057909
1231200,-0.00532649178057909
1234800,-0.00532649178057909
1238400,-0.005090276710689068
1242000,-0.005090276710689068
1245600,-0.005090276710689068
1249200,-0.005090276710689068
1252800,-0.005090276710689068
1256400,-0.005090276710689068
1260000,-0.005137363448739052
1263600,-0.005137363448739052
1267200,-0.005137363448739052
1270800,-0.005123854149132967
1274400,-0.005123854149132967
1278000,-0.005131219979375601
1281600,-0.004989609122276306
1285200,-0.004949851892888546
1288800,-0.004938798025250435
1292400,-0.0050948793068528175
1296000,-0.0050948793068528175
1299600,-0.005314351990818977
1303200,-0.005303980782628059
1306800,-0.005199997220188379
1310400,-0.005164213012903929
1314000,-0.005004653241485357
1317600,-0.005263633094727993
1321200,-0.005138202104717493
1324800,-0.005284009966999292
1328400,-0.00530105410143733
1332000,-0.00530105410143733
1335600,-0.00530105410143733
1339200,-0.00530105410143733
1342800,-0.005246349144726992
1346400,-0.005197056103497744
1350000,-0.005197056103497744
1353600,-0.005197056103497744
1357200,-0.005043914541602135
1360800,-0.005043914541602135
1364400,-0.005043914541602135
1368000,-0.005031940061599016
1371600,-0.004928865935653448
1375200,-0.005038811359554529
1378800,-0.0048921541310846806
1382400,-0.004935850854963064
1386000,-0.004933075979351997
1389600,-0.004933076445013285
1393200,-0.004933076445013285
1396800,-0.0053243800066411495
1400400,-0.0053091878071427345
1404000,-0.0053091878071427345
1407600,-0.0053091878071427345
1411200,-0.0053091878071427345
1414800,-0.0053091878071427345
1418400,-0.0052710240706801414
1422000,-0.005091949366033077
1425600,-0.005091949366033077
1429200,-0.0051969378255307674
1432800,-0.0051969378255307674
1436400,-0.0053054881282150745
1440000,-0.005162801127880812
1443600,-0.005006025545299053
1447200,-0.005006036255508661
1450800,-0.005006036255508661
1454400,-0.005100633949041367
1458000,-0.005111671984195709
1461600,-0.005111671984195709
1465200,-0.005111671984195709
1468800,-0.0049234055913984776
1472400,-0.004802012350410223
1476000,-0.005167476367205381
1479600,-0.005043660290539265
1483200,-0.005043660290539265
1486800,-0.005244695581495762
1490400,-0.005244695581495762
1494000,-0.005287915468215942
1497600,-0.005287915468215942
1501200,-0.005058323498815298
1504800,-0.005058323498815298
1508400,-0.005176521372050047
1512000,-0.005310281179845333
1515600,-0.0051986584439873695
1519200,-0.0051571400836110115
1522800,-0.005213181488215923
1526400,-0.005302135832607746
1530000,-0.005302136298269033
1533600,-0.005302136298269033
1537200,-0.005302136298269033
1540800,-0.005302136298269033
1544400,-0.00521006528288126
1548000,-0.005208408460021019
1551600,-0.005177724175155163
1555200,-0.005177724175155163
1558800,-0.005305825732648373
1562400,-0.005305825732648373
1566000,-0.005305825732648373
1569600,-0.005072205793112516
1573200,-0.004903923254460096
1576800,-0.005221027415245771
1580400,-0.0051790876314044
1584000,-0.004963890183717012
1587600,-0.00499193649739027
1591200,-0.004974773153662682
1594800,-0.005046333186328411
1598400,-0.005046333186328411
1602000,-0.005296219140291214
1605600,-0.005078228656202555
1609200,-0.005307171028107405
1612800,-0.005307171493768692
1616400,-0.005151596385985613
1620000,-0.005301135126501322
1623600,-0.005283745005726814
1627200,-0.005283745005726814
1630800,-0.005285206716507673
1634400,-0.005308837629854679
1638000,-0.00519784027710557
1641600,-0.00519784027710557
1645200,-0.00519784027710557
1648800,-0.005197840742766857
1652400,-0.005197840742766857
1656000,-0.005197840742766857
1659600,-0.005161130800843239
1663200,-0.005318379960954189
1666800,-0.005318379960954189
1670400,-0.005321850068867207
1674000,-0.005332338158041239
1677600,-0.005147601943463087
1681200,-0.005147601943463087
1684800,-0.005147601943463087
1688400,-0.0052385819144546986
1692000,-0.0052385819144546986
1695600,-0.005139246117323637
1699200,-0.005139246117323637
1702800,-0.005024815909564495
1706400,-0.005109285935759544
1710000,-0.005277132149785757
1713600,-0.005277132149785757
1717200,-0.005153200123459101
1720800,-0.005089231301099062
1724400,-0.005052899941802025
1728000,-0.005052899941802025
1731600,-0.00501515157520771
1735200,-0.00501515157520771
1738800,-0.005015151109546423
1742400,-0.005280148237943649
1746000,-0.005280148237943649
1749600,-0.00510510103777051
1753200,-0.005204282235354185
1756800,-0.005307200830429792
1760400,-0.005332645960152149
1764000,-0.005237936973571777
1767600,-0.005305289290845394
1771200,-0.005305289290845394
1774800,-0.0051722778007388115
1778400,-0.0051722778007388115
1782000,-0.005122939124703407
1785600,-0.005122939124703407
1789200,-0.005122939124703407
1792800,-0.0052137356251478195
1796400,-0.0052137356251478195
1800000,-0.0052137356251478195
1803600,-0.0052137356251478195
1807200,-0.005212451796978712
1810800,-0.005281651392579079
1814400,-0.005208721850067377
1818000,-0.005314978770911694
1821600,-0.005328949075192213
1825200,-0.005252063274383545
1828800,-0.005252063274383545
1832400,-0.005252063274383545
1836000,-0.005252063274383545
1839600,-0.005252063274383545
1843200,-0.005252063274383545
1846800,-0.005252063274383545
1850400,-0.005252063274383545
1854000,-0.005309295374900103
1857600,-0.005309295374900103
1861200,-0.005253867246210575
1864800,-0.005253867246210575
1868400,-0.005253867246210575
1872000,-0.005319490563124418
1875600,-0.005319490563124418
1879200,-0.005319490563124418
1882800,-0.005319490563124418
1886400,-0.005319490563124418
1890000,-0.005319490563124418
1893600,-0.00527193071320653
1897200,-0.0050309328362345695
1900800,-0.00525090703740716
1904400,-0.00525090703740716
1908000,-0.00504837092012167
1911600,-0.005259329918771982
1915200,-0.005259329918771982
1918800,-0.005259329918771982
1922400,-0.005097176413983107
1926000,-0.004952006507664919
1929600,-0.004952006507664919
1933200,-0.005276758689433336
1936800,-0.005304729100316763
1940400,-0.005304729100316763
1944000,-0.005304729100316763
1947600,-0.005327350925654173
1951200,-0.005327350925654173
1954800,-0.005327350925654173
1958400,-0.005327350925654173
1962000,-0.005218665115535259
1965600,-0.005133029073476791
1969200,-0.005133029073476791
1972800,-0.005178880877792835
1976400,-0.0053019337356090546
1980000,-0.0053019337356090546
1983600,-0.005121148657053709
1987200,-0.004930868744850159
1990800,-0.004930867813527584
1994400,-0.005291545297950506
1998000,-0.005185946822166443
2001600,-0.005188542418181896
2005200,-0.005329770036041737
2008800,-0.005329770036041737
2012400,-0.0051190503872931
2016000,-0.005329553969204426
2019600,-0.005329553969204426
2023200,-0.005121471825987101
2026800,-0.0053277150727808475
2030400,-0.005323091987520456
2034000,-0.005323091987520456
2037600,-0.005242943298071623
2041200,-0.0052775428630411625
2044800,-0.005131399724632502
2048400,-0.005146299488842487
2052000,-0.005146299488842487
2055600,-0.005054650362581015
2059200,-0.005054650362581015
2062800,-0.00493065407499671
2066400,-0.004776373505592346
2070000,-0.004776373505592346
2073600,-0.005255687050521374
2077200,-0.005255687050521374
2080800,-0.005255687050521374
2084400,-0.005257946904748678
2088000,-0.005315891932696104
2091600,-0.005263190716505051
2095200,-0.005296655464917421
2098800,-0.005296655464917421
2102400,-0.005296655464917421
2106000,-0.005296655464917421
2109600,-0.005296655464917421
2113200,-0.005268041975796223
2116800,-0.005185046698898077
2120400,-0.005228552035987377
2124000,-0.005228552035987377
2127600,-0.005062328185886145
2131200,-0.005062328185886145
2134800,-0.005062328185886145
2138400,-0.005062328185886145
2142000,-0.005062328185886145
2145600,-0.005161011125892401
2149200,-0.005161011125892401
2152800,-0.005327289458364248
2156400,-0.005327289458364248
2160000,-0.005120785906910896
2163600,-0.005120785906910896
2167200,-0.005083057563751936
2170800,-0.005175093654543161
2174400,-0.005009199492633343
2178000,-0.005294350441545248
2181600,-0.005308658815920353
2185200,-0.005138065200299025
2188800,-0.005138065200299025
2192400,-0.005138065200299025
2196000,-0.005290389992296696
2199600,-0.005133267492055893
2203200,-0.005188584327697754
2206800,-0.00511589040979743
2210400,-0.00511589040979743
2214000,-0.00511589040979743
2217600,-0.00511589040979743
2221200,-0.005000516772270203
2224800,-0.005000516772270203
2228400,-0.005259535275399685
2232000,-0.005284674931317568
2235600,-0.0051268599927425385
2239200,-0.00522390753030777
2242800,-0.00522390753030777
2246400,-0.0049877348355948925
2250000,-0.0049877348355948925
2253600,-0.005260968580842018
2257200,-0.005230864975601435
2260800,-0.005061108618974686
2264400,-0.0052644722163677216
2268000,-0.0052644722163677216
2271600,-0.0052644722163677216
2275200,-0.005261125974357128
2278800,-0.005261125974357128
2282400,-0.005261125508695841
2286000,-0.005261125508695841
2289600,-0.005279708653688431
2293200,-0.005279708653688431
2296800,-0.005172557197511196
2300400,-0.005172557197511196
2304000,-0.005172557197511196
2307600,-0.005172557197511196
2311200,-0.005172557197511196
2314800,-0.005172557197511196
2318400,-0.005291912704706192
2322000,-0.005312352441251278
2325600,-0.005294218193739653
2329200,-0.005212810356169939
2332800,-0.005212810356169939
2336400,-0.005212810356169939
2340000,-0.005212810356169939
2343600,-0.004980768542736769
2347200,-0.004980768542736769
2350800,-0.004753993824124336
2354400,-0.005285108927637339
2358000,-0.005235753953456879
2361600,-0.005235753953456879
2365200,-0.005235753953456879
2368800,-0.004993223585188389
2372400,-0.005018569994717836
2376000,-0.005018569994717836
2379600,-0.005252456292510033
2383200,-0.005187436006963253
2386800,-0.005187436006963253
2390400,-0.005023302044719458
2394000,-0.005023302044719458
2397600,-0.005023302044719458
2401200,-0.004857206717133522
2404800,-0.004797198344022036
2408400,-0.004797198344022036
2412000,-0.0052564418874681
2415600,-0.0052564418874681
2419200,-0.0052564418874681
2422800,-0.0052564418874681
2426400,-0.0052564418874681
2430000,-0.0051789963617920876
2433600,-0.005299436394125223
2437200,-0.005299436394125223
2440800,-0.005299436394125223
2444400,-0.005299436394125223
2448000,-0.005166990216821432
2451600,-0.005166990682482719
2455200,-0.005166990682482719
2458800,-0.005166990216821432
2462400,-0.005323005374521017
2466000,-0.005323005374521017
2469600,-0.005180274602025747
2473200,-0.005184196401387453
2476800,-0.005266810767352581
2480400,-0.005266810767352581
2484000,-0.005088631995022297
2487600,-0.005088631995022297
2491200,-0.005088631995022297
2494800,-0.005040321499109268
2498400,-0.0051790401339530945
2502000,-0.005214867647737265
2505600,-0.005214867647737265
2509200,-0.0052276067435741425
2512800,-0.005068547558039427
2516400,-0.005284280516207218
2520000,-0.00507701188325882
2523600,-0.0052113947458565235
2527200,-0.005136421415954828
2530800,-0.005320748779922724
2534400,-0.00508375559002161
2538000,-0.00508375559002161
2541600,-0.00508375559002161
2545200,-0.0053239804692566395
2548800,-0.0053239804692566395
2552400,-0.0053239804692566395
2556000,-0.0053239804692566395
2559600,-0.0053239804692566395
2563200,-0.005136675667017698
2566800,-0.00513662863522768
2570400,-0.0052552721463143826
2574000,-0.005220931489020586
2577600,-0.005037170834839344
2581200,-0.005227621644735336
2584800,-0.005227621644735336
2588400,-0.005187862552702427
2592000,-0.005232607945799828
2595600,-0.005210478324443102
2599200,-0.005210478324443102
2602800,-0.005307481624186039
2606400,-0.005307923536747694
2610000,-0.005307923536747694
2613600,-0.005062819924205542
2617200,-0.005076056346297264
2620800,-0.005260462407022715
2624400,-0.005260462407022715
2628000,-0.005260462407022715
2631600,-0.005251535680145025
2635200,-0.005240949802100658
2638800,-0.005245490465313196
2642400,-0.005036037880927324
2646000,-0.0051180217415094376
2649600,-0.0051180217415094376
2653200,-0.00527232326567173
2656800,-0.005251879338175058
2660400,-0.005251879338175058
2664000,-0.005242840852588415
2667600,-0.0052610840648412704
2671200,-0.0052610840648412704
2674800,-0.0052610840648412704
2678400,-0.0052610840648412704
2682000,-0.0052610840648412704
2685600,-0.00529317045584321
2689200,-0.00529317045584321
2692800,-0.005153833422809839
2696400,-0.005153833422809839
2700000,-0.005153833422809839
2703600,-0.005262024234980345
2707200,-0.005262024234980345
2710800,-0.005204600282013416
2714400,-0.005204600282013416
2718000,-0.005108254496008158
2721600,-0.005042183678597212
2725200,-0.004938460420817137
2728800,-0.004895005840808153
2732400,-0.004885037895292044
2736000,-0.005199383944272995
2739600,-0.005070980172604322
2743200,-0.0052460599690675735
2746800,-0.005196672864258289
2750400,-0.005196672864258289
2754000,-0.005196672864258289
2757600,-0.005196672864258289
2761200,-0.004957839846611023
2764800,-0.004957839846611023
2768400,-0.004957839846611023
2772000,-0.004957839846611023
2775600,-0.005061982665210962
2779200,-0.0052603669464588165
2782800,-0.0052603669464588165
2786400,-0.005118978209793568
2790000,-0.005272086709737778
2793600,-0.00515989912673831
2797200,-0.005278764292597771
2800800,-0.005278764292597771
2804400,-0.0050306254997849464
2808000,-0.00508964154869318
2811600,-0.0049816761165857315
2815200,-0.004985674750059843
2818800,-0.0052492087706923485
2822400,-0.005249208305031061
2826000,-0.005232431925833225
2829600,-0.004988272208720446
2833200,-0.005231989081948996
2836800,-0.005275457166135311
2840400,-0.005239071790128946
2844000,-0.005310920998454094
2847600,-0.005198859144002199
2851200,-0.005303662735968828
2854800,-0.005223173648118973
2858400,-0.005223173648118973
2862000,-0.00522317411378026
2865600,-0.0052604591473937035
2869200,-0.0050801727920770645
2872800,-0.005147451069205999
2876400,-0.005082223564386368
