computations_done_times_samples,losses
752700,-0.004364263266324997
753000,-0.004360067192465067
753300,-0.004363549407571554
753600,-0.004353102762252092
753900,-0.004353775642812252
754200,-0.004351374693214893
754500,-0.004361916799098253
754800,-0.004373800940811634
755100,-0.004385416395962238
755400,-0.004382239188998938
755700,-0.004389507230371237
756000,-0.004387393593788147
756300,-0.0043981014750897884
756600,-0.00440610246732831
756900,-0.004404672421514988
757200,-0.004410648252815008
757500,-0.0044151367619633675
757800,-0.004419807344675064
758100,-0.004427379462867975
758400,-0.004431633278727531
758700,-0.004428207874298096
759000,-0.00442369282245636
759300,-0.004435703158378601
759600,-0.004439263604581356
759900,-0.004446027800440788
760200,-0.004443385172635317
760500,-0.0044478499330580235
760800,-0.004445384256541729
761100,-0.004443647805601358
761400,-0.004447477869689465
761700,-0.004445330705493689
762000,-0.004440743941813707
762300,-0.004437657073140144
762600,-0.0044231899082660675
762900,-0.004433560650795698
763200,-0.0044364603236317635
763500,-0.004438004456460476
763800,-0.004437499679625034
764100,-0.004441048949956894
764400,-0.004448430147022009
764700,-0.004445438738912344
765000,-0.004454684443771839
765300,-0.004459597636014223
765600,-0.004465185105800629
765900,-0.0044614230282604694
766200,-0.00446387380361557
766500,-0.0044695730321109295
766800,-0.004469756968319416
767100,-0.004467372316867113
767400,-0.004461673554033041
767700,-0.004465240985155106
768000,-0.004469153005629778
768300,-0.004462102893739939
768600,-0.004475967027246952
768900,-0.00448197964578867
769200,-0.004485013894736767
769500,-0.00447871396318078
769800,-0.004477770999073982
770100,-0.004457471426576376
770400,-0.004492468200623989
770700,-0.004508763551712036
771000,-0.004522560629993677
771300,-0.004521049093455076
771600,-0.0045187524519860744
771900,-0.004526878707110882
772200,-0.004525195341557264
772500,-0.0045299348421394825
772800,-0.004513815511018038
773100,-0.004521791357547045
773400,-0.004522964358329773
773700,-0.004536686465144157
774000,-0.004537821281701326
774300,-0.00453450670465827
774600,-0.004533028230071068
774900,-0.004533030092716217
775200,-0.004540301859378815
775500,-0.004544705152511597
775800,-0.004557657986879349
776100,-0.004557675216346979
776400,-0.00455803656950593
776700,-0.004578712861984968
777000,-0.004561911337077618
777300,-0.004574521444737911
777600,-0.0045674508437514305
777900,-0.004571982659399509
778200,-0.004569885786622763
778500,-0.004573347512632608
778800,-0.004573605954647064
779100,-0.004581263288855553
779400,-0.004583274479955435
779700,-0.0045763649977743626
780000,-0.004572208970785141
780300,-0.00453882897272706
780600,-0.004529569763690233
780900,-0.004558491986244917
781200,-0.004571600817143917
781500,-0.004563690163195133
781800,-0.0045583369210362434
782100,-0.00456992769613862
782400,-0.004561718087643385
782700,-0.004565095063298941
783000,-0.004558192100375891
783300,-0.004554165527224541
783600,-0.00456454511731863
783900,-0.004554515238851309
784200,-0.004560134373605251
784500,-0.004567690659314394
784800,-0.004579309374094009
785100,-0.004583283793181181
785400,-0.004571651574224234
785700,-0.004575029015541077
786000,-0.00457450095564127
786300,-0.004572365898638964
786600,-0.004582975059747696
786900,-0.00457347184419632
787200,-0.004589790478348732
787500,-0.004591574426740408
787800,-0.004599790088832378
788100,-0.004593344405293465
788400,-0.004577877931296825
788700,-0.004578446038067341
789000,-0.004590090364217758
789300,-0.004591847769916058
789600,-0.004583883099257946
789900,-0.004610283765941858
790200,-0.00461609335616231
790500,-0.004592623561620712
790800,-0.004607220645993948
791100,-0.004610512871295214
791400,-0.004616006277501583
791700,-0.004617111757397652
792000,-0.004610978998243809
792300,-0.004614336881786585
792600,-0.004612393211573362
792900,-0.004619961138814688
793200,-0.0046256231144070625
793500,-0.004621843341737986
793800,-0.004621418192982674
794100,-0.004624606110155582
794400,-0.004615079611539841
794700,-0.00462209340184927
795000,-0.004613929893821478
795300,-0.004620735067874193
795600,-0.004617296624928713
795900,-0.004611359443515539
796200,-0.004591963719576597
796500,-0.004601830616593361
