samples,computations,losses,val_losses,train_losses
2380000,23800,0.021756898537278177,0.022299427092075347,0.02224470453709364
2390000,23900,0.02166796399280429,0.022196208890527487,0.022144563049077987
2400000,24000,0.021574799977242945,0.022097470443695783,0.02205085165426135
2410000,24100,0.021545917596668004,0.022093493063002824,0.022034456178545953
2420000,24200,0.02151961563155055,0.0220438938587904,0.021983472794294356
2430000,24300,0.021534708626568318,0.022054314743727446,0.022002794455736874
2440000,24400,0.021508825365453958,0.022034379709511994,0.021980188574641943
2450000,24500,0.021426027566194536,0.02196551900357008,0.021917864348739387
2460000,24600,0.0214160249941051,0.02195608425885439,0.021900543719530107
2470000,24700,0.0215218242444098,0.02207228971645236,0.02201037135720253
2480000,24800,0.02141770303249359,0.021931764502078295,0.021884508837014437
2490000,24900,0.021112757567316294,0.0216461768373847,0.02159448430687189
2500000,25000,0.02111015507951379,0.0216414325684309,0.021588781345635653
2510000,25100,0.021089258547872306,0.02162138484418392,0.02157607861608267
2520000,25200,0.020932043977081774,0.021475270781666042,0.02141957039386034
2530000,25300,0.020968382470309733,0.021491986066102982,0.021440453346818687
2540000,25400,0.020900221671909094,0.02143782261759043,0.021382189720869065
2550000,25500,0.02091890273615718,0.021464555598795412,0.021408232178539037
2560000,25600,0.02079520294442773,0.021335716787725688,0.02127988909929991
2570000,25700,0.020805548690259457,0.02134458441287279,0.021298218183219433
2580000,25800,0.020617771334946154,0.02114886522293091,0.021101943381130694
2590000,25900,0.02064664985984564,0.021184105463325976,0.021125148579478264
2600000,26000,0.020750103499740363,0.0212590635381639,0.02120361428707838
2610000,26100,0.020496465377509595,0.021020453721284867,0.02096350808814168
2620000,26200,0.02071044633165002,0.021240021791309117,0.021177577458322046
2630000,26300,0.02059465877711773,0.02111356383189559,0.021061940766870974
2640000,26400,0.020411792639642955,0.02092929160222411,0.02087709778547287
2650000,26500,0.02048623425886035,0.021033476870507002,0.020973559845238923
2660000,26600,0.020316301081329584,0.020846011787652968,0.020784061688929795
2670000,26700,0.020372424572706223,0.020896358210593463,0.020843808960169553
2680000,26800,0.02038484001532197,0.020926230624318122,0.020856269847601652
2690000,26900,0.02043497771024704,0.0209588828869164,0.020894683506339787
2700000,27000,0.020385467819869517,0.02092112060636282,0.020864939831197263
2710000,27100,0.020119374543428423,0.020655429717153312,0.02059327729046345
