samples,computations,losses,val_losses,train_losses
0,0,0.2602987802028656,0.2602287930250168,0.2602183056473732
10000,100,0.0717075977474451,0.07141107261180878,0.07140626686811447
20000,200,0.06826376087963582,0.06802712693810463,0.06802381718158722
30000,300,0.06785505294799804,0.06763814188539982,0.06763514813780784
40000,400,0.0677137466520071,0.06748500108718872,0.06748607823997736
50000,500,0.0676117355376482,0.0674135198816657,0.06741341446340084
60000,600,0.06756786033511161,0.06735417239367962,0.0673519251421094
70000,700,0.0675156294554472,0.06730855606496335,0.06731287643313408
80000,800,0.06748018771409989,0.06728089943528176,0.06728324334323406
90000,900,0.0674525410681963,0.0672231923788786,0.06722696506232023
100000,1000,0.06743039287626744,0.067194560803473,0.06719564570486546
110000,1100,0.06741797752678394,0.0671652989089489,0.06716728650033474
120000,1200,0.06734191589057445,0.06714345537126064,0.06714029204845429
130000,1300,0.06728068098425866,0.06708337813615799,0.06708139526098966
140000,1400,0.0672519887238741,0.06702984098345041,0.06703069046139717
150000,1500,0.0671889654546976,0.06703009460121394,0.06701963675022125
160000,1600,0.0671489330381155,0.06693974837660789,0.06693875248730183
170000,1700,0.0671007665246725,0.06689107827842236,0.06689666839689017
180000,1800,0.06706725031137467,0.0668306016921997,0.06683187562972308
190000,1900,0.0669585395231843,0.06674242660403251,0.06674514427781104
200000,2000,0.06688135772943497,0.06669353038072585,0.06668916363269091
210000,2100,0.06679555147886276,0.06657636217772961,0.0665683809965849
220000,2200,0.06672114111483098,0.06651561833918095,0.0665144477635622
230000,2300,0.06657783713191748,0.0663538995757699,0.06634451178461313
240000,2400,0.06639179021120072,0.06619735110551118,0.0661990408077836
250000,2500,0.06624318540096283,0.06606087259948254,0.066074303612113
260000,2600,0.06601355381309987,0.06581972099840641,0.06580962348729372
270000,2700,0.06575222618877888,0.0655482279509306,0.0655496166869998
280000,2800,0.06543027520179749,0.06526717022061349,0.06526704945415258
290000,2900,0.06507722437381744,0.06490267343819141,0.06489514292776585
300000,3000,0.06464248653501273,0.06445748630911112,0.0644523179680109
310000,3100,0.06410705599933862,0.06397209540009499,0.06396672217547894
320000,3200,0.06357567340135574,0.06344927947968244,0.06344912883639335
330000,3300,0.06306256961077451,0.06294572364538908,0.06294527185708285
340000,3400,0.06253323238343,0.062436887845397,0.06243834735453129
350000,3500,0.0621489941701293,0.062079043462872505,0.06207818161696196
360000,3600,0.06184964463114739,0.0617576290294528,0.06175948002189398
370000,3700,0.06159322015941143,0.061511302664875984,0.06153382812440395
380000,3800,0.06134564243257046,0.061317837424576284,0.06132946425676346
390000,3900,0.06123100932687521,0.06119056150317192,0.061205783113837245
400000,4000,0.061112540550529955,0.06107788890600205,0.06109358283132315
410000,4100,0.061017169281840325,0.06097655113786459,0.060997576780617235
420000,4200,0.06092792492359877,0.06088539972901344,0.060909388646483424
430000,4300,0.06086613036692143,0.06081847447901964,0.060846402898430824
440000,4400,0.060795953348279,0.06080948662012815,0.060837100565433504
450000,4500,0.06078369036316872,0.06075137123465538,0.060777123793959616
460000,4600,0.0607538327947259,0.06066945780068636,0.06072389592975378
470000,4700,0.06073908146470785,0.06068564847111702,0.06072762762755156
480000,4800,0.06063550878316164,0.06059861250221729,0.06063704232871532
490000,4900,0.060578866861760616,0.06052906058728695,0.0605728235244751
500000,5000,0.06052010890096426,0.060502168349921705,0.0605395488590002
