samples,computations,losses,grad_norms,least_eig
37730,1715,0.2771613121032715,0.07275283,0.10366944968700409
37840,1720,0.27710852324962615,0.074297,0.08127649873495102
37950,1725,0.2770570367574692,0.061702028,0.0900079607963562
38060,1730,0.2769972711801529,0.069716,0.09689921885728836
38170,1735,0.2769595593214035,0.07253066,0.0611838735640049
38280,1740,0.276926326751709,0.061933316,0.1152828186750412
38390,1745,0.27686925828456876,0.07598274,0.08182357996702194
38500,1750,0.2768445134162903,0.071763195,0.08873556554317474
38610,1755,0.2768120050430298,0.06634925,0.1108991801738739
38720,1760,0.2767787575721741,0.05744967,0.07773052901029587
38830,1765,0.27673490941524503,0.07182149,0.060782190412282944
38940,1770,0.27668600976467134,0.058512084,0.10096176713705063
39050,1775,0.276644167304039,0.06877687,0.08786097168922424
39160,1780,0.27659815847873687,0.06759675,0.05637992173433304
39270,1785,0.27657002210617065,0.06960745,0.062427498400211334
39380,1790,0.2765165984630585,0.06764402,0.06904912739992142
39490,1795,0.27648253440856935,0.07673684,0.06797724217176437
39600,1800,0.27643289268016813,0.06199414,0.07877376675605774
39710,1805,0.2763852119445801,0.0741218,0.044934939593076706
39820,1810,0.27634293138980864,0.06749296,0.055858075618743896
39930,1815,0.27631873488426206,0.075013876,0.031807877123355865
40040,1820,0.27628700733184813,0.051438496,0.07750000804662704
40150,1825,0.2762537032365799,0.06651862,0.05448903143405914
40260,1830,0.27621360719203947,0.07293002,0.07281270623207092
40370,1835,0.27616536915302276,0.07795141,0.05028879642486572
40480,1840,0.2761271059513092,0.062742904,0.010859974659979343
40590,1845,0.27610042691230774,0.07304597,0.08287511020898819
40700,1850,0.276062548160553,0.057518017,0.04144041985273361
40810,1855,0.27604855597019196,0.079481445,0.0601855143904686
40920,1860,0.27599727511405947,0.068621986,0.12757733464241028
41030,1865,0.275966215133667,0.066692494,0.07186630368232727
41140,1870,0.27593153417110444,0.066524155,0.0707346647977829
41250,1875,0.27590580880641935,0.06884725,0.07555687427520752
41360,1880,0.27588751912117004,0.057333384,0.052122563123703
41470,1885,0.27585185766220094,0.061957445,0.06892630457878113
41580,1890,0.2758155882358551,0.06756984,0.07331053167581558
41690,1895,0.27576650083065035,0.06529199,0.055381666868925095
41800,1900,0.27572412192821505,0.05793887,0.09384401142597198
41910,1905,0.275691419839859,0.06549407,0.08803795278072357
42020,1910,0.2756470084190369,0.07116628,0.07959052920341492
42130,1915,0.2755986213684082,0.07142908,0.06546726822853088
42240,1920,0.27556832134723663,0.078440346,0.08498778194189072
42350,1925,0.27552427649497985,0.059017662,0.09897863864898682
42460,1930,0.27547412514686587,0.0651356,0.05426696687936783
42570,1935,0.27544328272342683,0.06866788,0.07642639428377151
42680,1940,0.2754105478525162,0.087127194,0.08100241422653198
42790,1945,0.27537781894207003,0.06952816,0.057107262313365936
42900,1950,0.2753625363111496,0.06269176,0.08181483298540115
43010,1955,0.2753180146217346,0.060703922,0.0873042419552803
43120,1960,0.27529615461826323,0.09506665,0.08753564208745956
43230,1965,0.27525928914546965,0.059296638,0.08313214778900146
43340,1970,0.2752379894256592,0.06178261,0.04148925468325615
43450,1975,0.2752331763505936,0.07093695,0.07171844691038132
43560,1980,0.27522939145565034,0.080793925,0.040491171181201935
43670,1985,0.27521213293075564,0.061764535,0.08990329504013062
43780,1990,0.2751666009426117,0.056922726,0.08435472100973129
43890,1995,0.27513599693775176,0.07491703,0.06848305463790894
44000,2000,0.2751141250133514,0.07175038,0.08327344059944153
44110,2005,0.27508061826229097,0.059799004,0.10132123529911041
44220,2010,0.2750708431005478,0.06681011,0.07907350361347198
44330,2015,0.27504895329475404,0.0749501,0.06836117058992386
44440,2020,0.27500256299972536,0.06897371,0.048942532390356064
44550,2025,0.2749658226966858,0.06920391,0.0882028117775917
44660,2030,0.27492917478084566,0.05925346,0.00012174606672488153
44770,2035,0.2749079018831253,0.06301686,0.07926593720912933
44880,2040,0.2748685747385025,0.06569376,0.06714703142642975
44990,2045,0.27485900223255155,0.06727076,0.06255795061588287
45100,2050,0.2748418480157852,0.06589419,0.07827538251876831
45210,2055,0.2748026341199875,0.07141257,0.06668953597545624
45320,2060,0.27477812469005586,0.06562416,0.05509350076317787
45430,2065,0.2747533291578293,0.07903933,0.0005434640333987772
45540,2070,0.2747067391872406,0.09295424,0.05965282768011093
45650,2075,0.274672669172287,0.07695306,0.052496399730443954
45760,2080,0.2746541738510132,0.06968963,0.0700567290186882
45870,2085,0.27463874518871306,0.067896046,0.017929820343852043
45980,2090,0.2745999902486801,0.07051651,0.06986111402511597
46090,2095,0.27459625601768495,0.060289066,0.08555977791547775
46200,2100,0.274580180644989,0.057647485,0.057822488248348236
46310,2105,0.2745761007070541,0.065240584,0.0770547091960907
46420,2110,0.27456321716308596,0.07286651,0.0548723042011261
46530,2115,0.2745369881391525,0.07265468,0.02121480368077755
46640,2120,0.27450341880321505,0.06273679,0.03838595375418663
46750,2125,0.27446284592151643,0.07360379,0.06342007964849472
46860,2130,0.27444582283496854,0.05088466,0.07670456916093826
46970,2135,0.27441257536411284,0.06344405,0.05983942002058029
47080,2140,0.2743923246860504,0.065278485,0.06848831474781036
47190,2145,0.2743648588657379,0.06278137,0.07717191427946091
47300,2150,0.27434169948101045,0.07219071,0.07994444668292999
47410,2155,0.2743158102035522,0.077126324,0.08286146819591522
47520,2160,0.2742909610271454,0.06781347,0.04771945998072624
47630,2165,0.27427509129047395,0.06337879,0.1127820685505867
47740,2170,0.27425870597362517,0.058221173,0.04121142998337746
47850,2175,0.27422798573970797,0.059690822,0.09921405464410782
47960,2180,0.2742092967033386,0.056832466,0.07017230987548828
48070,2185,0.2741903394460678,0.06884954,0.06765282899141312
48180,2190,0.27418912649154664,0.07340381,0.04125627130270004
48290,2195,0.27418590784072877,0.067268975,0.06623484194278717
48400,2200,0.27415848672389986,0.07879869,0.0723675861954689
48510,2205,0.27416983246803284,0.10129133,0.023233965039253235
48620,2210,0.27416386902332307,0.065395445,0.06669620424509048
48730,2215,0.2741163432598114,0.06423829,0.009474598802626133
48840,2220,0.27411810755729676,0.058301367,0.07226117700338364
48950,2225,0.2741225719451904,0.075342156,0.06512607634067535
49060,2230,0.27409547567367554,0.06920246,0.09074624627828598
49170,2235,0.2740707904100418,0.05668968,0.05543098971247673
49280,2240,0.2740559786558151,0.07232806,0.09327541291713715
49390,2245,0.2740038335323334,0.07252344,0.07550845295190811
49500,2250,0.27399609982967377,0.06823084,0.00027599444729276
49610,2255,0.2739591062068939,0.061078683,0.05621187016367912
49720,2260,0.27392737567424774,0.064912945,0.04176025837659836
49830,2265,0.27390616834163667,0.058606718,0.05646583437919617
49940,2270,0.2738680124282837,0.06505656,0.061530210077762604
50050,2275,0.2738458514213562,0.05526584,0.07653651386499405
50160,2280,0.2738118141889572,0.06070481,0.05518569424748421
50270,2285,0.27378903031349183,0.067357734,0.049470189958810806
50380,2290,0.2737705439329147,0.054793973,0.03564242646098137
50490,2295,0.2737482935190201,0.062868305,0.10127561539411545
50600,2300,0.27372763156890867,0.06710931,0.09313008934259415
50710,2305,0.27371609807014463,0.057897087,0.07174685597419739
50820,2310,0.2736995697021484,0.057715625,0.0682939663529396
50930,2315,0.27369068264961244,0.05508943,0.04742467775940895
51040,2320,0.27366402447223664,0.06137524,0.07369928061962128
51150,2325,0.27365743219852445,0.06740363,0.06962379813194275
51260,2330,0.2736717700958252,0.078065716,0.08648175746202469
51370,2335,0.2736449658870697,0.057253733,0.05950275808572769
