samples,computations,losses,val_losses,train_losses
0,0,0.2532004141807556,0.2532809379696846,0.253234537422657
10000,100,0.0740505189448595,0.07356526330113411,0.0738460012972355
20000,200,0.06858665019273757,0.0680710057914257,0.06838596080243588
30000,300,0.0679398451000452,0.06747520074248314,0.06778607568144798
40000,400,0.06775409772992134,0.06728969376534223,0.06759413954615592
50000,500,0.06766057781875133,0.06719247169792653,0.06750158517807722
60000,600,0.06760895080864429,0.0671307473257184,0.06744108913838863
70000,700,0.06754681505262852,0.06711551293730736,0.0674149016290903
80000,800,0.0675333434343338,0.06706930845975875,0.0673762512728572
90000,900,0.06753362163901329,0.06704208195209503,0.067350043669343
100000,1000,0.06748636469244956,0.06701942168176174,0.06732233636081218
110000,1100,0.06745784610509872,0.06700124360620975,0.06730414302647114
120000,1200,0.0674323333799839,0.06696403790265322,0.06727349855005742
130000,1300,0.06740362472832202,0.066971879824996,0.06726490344107151
140000,1400,0.06739150449633598,0.06692393291741609,0.06723087231069803
150000,1500,0.0673871710896492,0.06689653940498828,0.06720911428332328
160000,1600,0.0673210334032774,0.06688473556190729,0.06718737526983022
170000,1700,0.06733589619398117,0.0668575917929411,0.06716836097091436
180000,1800,0.06727127775549889,0.06683478102087975,0.06713695143908262
190000,1900,0.06724150769412518,0.06679580353200436,0.06710373190045357
200000,2000,0.06722864732146264,0.0667661452293396,0.06707061240822076
210000,2100,0.06718967199325561,0.0667246912419796,0.06703297783434391
220000,2200,0.06715022876858712,0.06671246901154518,0.06701276328414679
230000,2300,0.06711795318871737,0.06664044715464115,0.06694481034576893
240000,2400,0.06704587433487177,0.06659115180373192,0.06689396662265062
250000,2500,0.06698607847094536,0.0665517582371831,0.06685049802064896
260000,2600,0.06696133460849524,0.06647978089749813,0.06680173785984517
270000,2700,0.06683396264910697,0.06639860898256301,0.06670108646154403
280000,2800,0.06676621735095978,0.06632791712880134,0.06662500740587711
290000,2900,0.0666675004735589,0.0662627350538969,0.06655325683951378
300000,3000,0.06654165226966142,0.06608731605112553,0.06639437600970269
310000,3100,0.06638484161347151,0.06594340093433856,0.06625409206748009
320000,3200,0.06626046560704708,0.06578087758272887,0.06609227706491948
330000,3300,0.06605124715715646,0.06558507107198239,0.06589312215149402
340000,3400,0.06575625281780959,0.06535003829747438,0.0656466347053647
350000,3500,0.06546171493828297,0.06504852030426264,0.0653489039838314
360000,3600,0.06512055367231369,0.06469614237546921,0.06500100972503424
370000,3700,0.06468503020703792,0.0642674096301198,0.06456755612045527
380000,3800,0.06414796564728022,0.06378456570208073,0.06407371651381254
390000,3900,0.06361103013157844,0.06324839368462562,0.06353415949642659
400000,4000,0.06307299118489026,0.06272316321730614,0.06300024895370007
410000,4100,0.06256235539913177,0.062243464216589925,0.06251205264776945
420000,4200,0.062110740467905996,0.06180671997368336,0.062078571818768975
430000,4300,0.06175577651709318,0.061467869877815245,0.06172601031512022
440000,4400,0.06149351805448532,0.06122614812105894,0.061477485701441764
450000,4500,0.061267482712864876,0.06103593654930592,0.06128331009298563
460000,4600,0.06114737823605537,0.06089043065905571,0.06114013219624758
470000,4700,0.06097513783723116,0.06078296344727278,0.06101548058539629
480000,4800,0.06090461034327745,0.06068991456180811,0.060919988699257376
490000,4900,0.06087648779153824,0.06066058091819286,0.060894468441605565
500000,5000,0.060749138481914995,0.06056480139493942,0.06079188003391028
510000,5100,0.06072368238121271,0.06048311091959477,0.06071229511499405
520000,5200,0.060585034601390364,0.060427682511508464,0.06064502346515656
530000,5300,0.0606042143702507,0.060374436639249324,0.060594971098005775
540000,5400,0.06053110651671886,0.060342467278242114,0.06056299855560064
550000,5500,0.06041814137250185,0.06028152618557215,0.060491078577935696
560000,5600,0.0603870040178299,0.060240602158010005,0.060453455246984956
570000,5700,0.06033287178725004,0.060155298598110675,0.06036798352003098
580000,5800,0.06035311706364155,0.06014606550335884,0.06035965551435948
590000,5900,0.060296465046703815,0.060131807774305344,0.06034226570278406
600000,6000,0.060152417495846745,0.060034327320754526,0.060238487891852856
610000,6100,0.060076984874904156,0.05995926909148693,0.060164532907307146
620000,6200,0.06003037229180336,0.05988162718713284,0.06008197294920683
630000,6300,0.059989709295332434,0.059836064726114274,0.06003919696807861
640000,6400,0.05992454644292593,0.059747068881988524,0.059952593676745894
650000,6500,0.05991206269711256,0.05975442890077829,0.05995851692557335
660000,6600,0.05969849813729525,0.05963284369558096,0.05981712327152491
670000,6700,0.0596894034743309,0.05953874763101339,0.059743014536798
680000,6800,0.059459829702973366,0.059353055320680144,0.05954268148541451
690000,6900,0.05937256246805191,0.05926534719765186,0.0594675304889679
700000,7000,0.059132857024669645,0.05910430110991001,0.059286855697631834
