samples,computations,losses,val_losses,train_losses
0,0,0.3207984399795532,0.319109865128994,0.31901623249053956
10000,100.0,0.06967383161187173,0.07105979591608047,0.07118886144459248
20000,200.0,0.05880148086696863,0.06022151455283165,0.06014704057574272
30000,300.0,0.054113715067505834,0.05540517263114452,0.05529317897558212
40000,400.0,0.051626721620559694,0.052738330475986,0.05261260687559843
50000,500.0,0.0481704268604517,0.04930556301027536,0.04907241942733526
60000,600.0,0.04712128691375256,0.04824684988707304,0.04795803672075272
70000,700.0,0.046332111582159996,0.04738245412707329,0.04712778496742249
80000,800.0,0.045842772796750066,0.04675265524536371,0.0465259008705616
90000,900.0,0.04458802837878466,0.045529211089015004,0.04526007589697838
100000,1000.0,0.04415435239672661,0.045101800598204136,0.04478344258666039
110000,1100.0,0.04383819159120321,0.044743653163313864,0.044459049366414545
120000,1200.0,0.04363417744636536,0.04442521870136261,0.04417156749218702
130000,1300.0,0.04292634088546038,0.043750284686684605,0.04347309037297964
140000,1400.0,0.04268187150359154,0.0435195092484355,0.043193274334073065
150000,1500.0,0.04252995643764734,0.04334128707647324,0.04304701706022024
160000,1600.0,0.04241117630153894,0.043126033507287505,0.042860638029873374
170000,1700.0,0.04194025706499815,0.042686045020818714,0.04240576536208391
180000,1800.0,0.041780257038772105,0.04254466447979212,0.042214360922574995
190000,1900.0,0.041707720048725604,0.042453404739499094,0.04215398381650448
200000,2000.0,0.041624234691262245,0.04228625204414129,0.04201275221258402
210000,2100.0,0.04128183137625456,0.04197191718965769,0.04168850815296173
220000,2200.0,0.04116684902459383,0.04187944583594799,0.04154475214332342
230000,2300.0,0.041139543876051905,0.04183707885444164,0.041532844468951224
240000,2400.0,0.04107440434396267,0.04169756505638361,0.0414164852052927
250000,2500.0,0.04081057336181402,0.04145896624773741,0.041171351358294486
260000,2600.0,0.04072230003774166,0.04139650121331215,0.04105633944272995
270000,2700.0,0.040723461844027045,0.04138425536453724,0.04107458262890577
280000,2800.0,0.04066969603300095,0.0412629608809948,0.04097409372776747
290000,2900.0,0.04045748047530651,0.04107343755662441,0.040780604422092435
300000,3000.0,0.04038626294583082,0.04103089429438114,0.04068434238433838
310000,3100.0,0.040406596176326276,0.04103840697556734,0.04072265373915434
320000,3200.0,0.040360877998173235,0.04093028552830219,0.040633392468094824
330000,3300.0,0.040184174552559855,0.040774084813892844,0.04047532083839178
340000,3400.0,0.040124451369047166,0.04074555583298206,0.0403920219168067
350000,3500.0,0.0401583606749773,0.040766648538410666,0.040444380439817906
360000,3600.0,0.04011888351291418,0.040668676048517226,0.040363652862608436
370000,3700.0,0.03996738193556666,0.0405358225107193,0.040230703711509705
380000,3800.0,0.03991574101150036,0.040517605543136596,0.04015678392350674
390000,3900.0,0.03995964571833611,0.04054837681353092,0.04021936973184347
400000,4000.0,0.039925309084355834,0.040458580404520036,0.04014545797556639
410000,4100.0,0.03979207599535584,0.04034243419766426,0.04003075733408332
420000,4200.0,0.03974631909281015,0.04033208522945642,0.03996387998387217
430000,4300.0,0.039797817282378675,0.040369961708784104,0.04003415007889271
440000,4400.0,0.039767878726124764,0.04028696473687887,0.03996587403491139
450000,4500.0,0.03964808249846101,0.040182943530380724,0.039864654939621685
460000,4600.0,0.039606741704046725,0.040178781785070894,0.039803233053535225
470000,4700.0,0.039664157070219516,0.0402219994738698,0.03987942753732204
480000,4800.0,0.03963807184249163,0.040144792571663854,0.03981592646986246
490000,4900.0,0.03952825302258134,0.040049644857645034,0.039724788166582585
500000,5000.0,0.03949032057076693,0.040050475522875786,0.03966770818457008
510000,5100.0,0.03955244289711118,0.04009779140353203,0.039748569656163454
520000,5200.0,0.03952978732064366,0.04002559971064329,0.03968918492645025
530000,5300.0,0.039427414853125814,0.0399369664862752,0.03960564694553614
540000,5400.0,0.039392179287970064,0.03994191639125347,0.039552103381603955
550000,5500.0,0.03945811588317156,0.03999242778867483,0.03963670818507671
560000,5600.0,0.039438541866838935,0.039924639873206616,0.039580919541418555
