samples,computations,computations_times_sample,losses,val_losses,train_losses,grad_norms,least_eig,delta_m_norm
0,0,0,0.3279715061187744,0.3272538384795189,0.32524514412879946,,,
11000,600,15000,0.06527735073119402,0.06587329525500536,0.06570721797645092,0.26310766,-2.9703805446624756,tensor(0.0050762603)
22000,1200,30000,0.055009992495179176,0.05622042428702116,0.05580978244543076,0.17456858,-3.0660910606384277,tensor(0.0042600213)
33000,1800,45000,0.051023072004318236,0.052071741446852685,0.051770601980388166,0.17252022,-2.704110622406006,tensor(0.0026446970)
44000,2400,60000,0.04837811402976513,0.04930609621107578,0.049095722541213034,0.17592412,-3.3831262588500977,tensor(0.0034416791)
55000,3000,75000,0.04708611793816089,0.04790403950959444,0.04760387300699949,0.23319325,-3.0062179565429688,tensor(0.0041092038)
66000,3600,90000,0.04677947249263525,0.04762999299913645,0.04734285993129015,0.26509833,-3.0062179565429688,tensor(0.0050729238)
77000,4200,105000,0.045086384601891044,0.04607954904437065,0.04576587806642055,0.22093402,-3.0062179565429688,tensor(0.0035808822)
88000,4800,120000,0.04478870581835508,0.04566771805286408,0.04529041197150946,0.25671932,-3.0062179565429688,tensor(0.0051346840)
99000,5400,135000,0.04416109077632427,0.04520597402006388,0.044811727628111836,0.2596595,-3.0062179565429688,tensor(0.0050858227)
110000,6000,150000,0.0440445502102375,0.04488642163574696,0.04448861346393824,0.25492287,-3.0062179565429688,tensor(0.0045683477)
121000,6600,165000,0.043908263631165026,0.044675684422254565,0.0443193262591958,0.24329741,-3.0062179565429688,tensor(0.0043717534)
132000,7200,180000,0.04286696653813124,0.043803281374275686,0.04343056547641754,0.21411209,-3.0062179565429688,tensor(0.0033529704)
143000,7800,195000,0.042974525205790995,0.043780324272811415,0.0433590370491147,0.25605512,-3.0062179565429688,tensor(0.0050972868)
154000,8400,210000,0.04262807957828045,0.04362424161285162,0.04318231312185526,0.2578601,-3.0062179565429688,tensor(0.0049841334)
165000,9000,225000,0.04261848550289869,0.043415490835905075,0.04297568216174841,0.24998496,-3.0062179565429688,tensor(0.0043839989)
176000,9600,240000,0.042651236914098264,0.04336094129830599,0.04295881514251232,0.23251332,-3.0062179565429688,tensor(0.0040539647)
187000,10200,255000,0.04182958859950304,0.042724100761115553,0.04230679388344288,0.21041812,-3.0062179565429688,tensor(0.0032360428)
198000,10800,270000,0.04209455944597721,0.04284854292869568,0.04239208159595728,0.2557739,-3.0062179565429688,tensor(0.0050845868)
209000,11400,285000,0.04184483174234629,0.04280329614877701,0.042325397200882436,0.25804004,-3.0062179565429688,tensor(0.0049655428)
220000,12000,300000,0.041845631636679176,0.04260750763118267,0.042135200202465056,0.24741012,-3.0062179565429688,tensor(0.0042894469)
231000,12600,315000,0.041935389302670954,0.042604415342211724,0.04216718002408743,0.22543553,-3.0062179565429688,tensor(0.0038559041)
242000,13200,330000,0.04122798707336187,0.042089360691607,0.041636337801814076,0.2077117,-3.0062179565429688,tensor(0.0031551174)
253000,13800,345000,0.04158218950033188,0.04229592718183994,0.041809792950749394,0.25564283,-3.0062179565429688,tensor(0.0050811931)
264000,14400,360000,0.04137065351009369,0.042298039942979815,0.04179059451073408,0.2582163,-3.0062179565429688,tensor(0.0049566142)
275000,15000,375000,0.04136680781841278,0.042099325135350224,0.04160074523836374,0.24617532,-3.0062179565429688,tensor(0.0042437366)
286000,15600,390000,0.04147276643663645,0.042110393196344374,0.04164482007175684,0.22006333,-3.0062179565429688,tensor(0.0037108434)
297000,16200,405000,0.04083805184811354,0.04167172335088253,0.041189144052565095,0.20556554,-3.0062179565429688,tensor(0.0030937293)
308000,16800,420000,0.041251018531620505,0.04193216141313314,0.041420452639460564,0.2556432,-3.0062179565429688,tensor(0.0050834175)
319000,17400,435000,0.04105308536440134,0.04195417031645775,0.04142165478318929,0.25806868,-3.0062179565429688,tensor(0.0049428525)
330000,18000,450000,0.041044862866401674,0.04175227481871843,0.04123168864101172,0.24573724,-3.0062179565429688,tensor(0.0042262739)
341000,18600,465000,0.041150554232299325,0.041762851923704145,0.04127348155528307,0.21567509,-3.0062179565429688,tensor(0.0035954313)
352000,19200,480000,0.040567606650292874,0.04137750782072544,0.040869831308722494,0.20381667,-3.0062179565429688,tensor(0.0030453235)
363000,19800,495000,0.04102195285260677,0.04167615018785,0.041142000176012515,0.25573882,-3.0062179565429688,tensor(0.0050889216)
