samples,computations,losses,val_losses,train_losses
0,0,0.023051980590820313,0.023218834374429856,0.023073441804997468
10000,151.5151515151515,0.023049418497085573,0.023218621674389584,0.023070685829047605
20000,303.030303030303,0.02304709687232971,0.023214461307374586,0.02306838159296108
30000,454.5454545454545,0.023044818711280824,0.023210177039367733,0.02306605896020264
40000,606.060606060606,0.023042656898498534,0.02321116378446377,0.023063823366876995
50000,757.5757575757575,0.02304007580280304,0.023208597566345083,0.023061116595587086
60000,909.090909090909,0.023038096594810487,0.023207212741752022,0.02305911379025729
70000,1060.6060606060605,0.023035803604125975,0.02320607918070351,0.023056804541578355
80000,1212.121212121212,0.023033859300613403,0.023203987797187162,0.023054792054391985
90000,1363.6363636363635,0.02303153066635132,0.023203020190803558,0.023052482279276403
100000,1515.151515151515,0.023029517865180968,0.02319904543210884,0.023050434532279056
110000,1666.6666666666665,0.02302755036354065,0.02319748861657535,0.023048504729978877
120000,1818.181818181818,0.023025518441200255,0.023194980043457485,0.023046499052136078
130000,1969.6969696969695,0.023023241806030274,0.023195081887726936,0.0230440904728731
140000,2121.212121212121,0.02302151594161987,0.023193156945210496,0.023042345661554633
150000,2272.7272727272725,0.023019644141197206,0.02319180032804712,0.023040477830003066
160000,2424.242424242424,0.02301754274368286,0.023189414826290826,0.023038391584464937
170000,2575.7575757575755,0.023015332984924315,0.023187670800392364,0.023036103936854884
180000,2727.272727272727,0.02301366603374481,0.02318562518958139,0.023034408725023853
190000,2878.7878787878785,0.023011658811569215,0.023183803836418795,0.02303247523194502
200000,3030.30303030303,0.023009580254554747,0.023181800164849116,0.02303043269781489
210000,3181.8181818181815,0.023007229471206665,0.0231804288145962,0.023027980138203452
220000,3333.333333333333,0.02300520703792572,0.023178779624021678,0.023025934445453446
230000,3484.8484848484845,0.023003401279449463,0.023178058475048557,0.023024240223552195
240000,3636.363636363636,0.023001412630081177,0.023174739353142397,0.023022177701995942
250000,3787.8787878787875,0.02299901788234711,0.023172605715697406,0.023019650239605248
260000,3939.393939393939,0.02299708092212677,0.023171009507029355,0.023017699294007186
270000,4090.9090909090905,0.022994914650917055,0.023169519176350413,0.02301560774976977
280000,4242.424242424242,0.022992863512039184,0.02316684699441879,0.023013501413807046
290000,4393.939393939394,0.02299051954746246,0.023165699014968084,0.023011152859765946
300000,4545.454545454546,0.02298816933631897,0.023163058702282576,0.023008805135434778
310000,4696.969696969698,0.022986030077934264,0.023161056175030535,0.02300664936020446
320000,4848.48484848485,0.02298376967906952,0.023160085135694026,0.023004390185950373
330000,5000.000000000002,0.02298105845451355,0.023158197583756288,0.023001757121512992
340000,5151.515151515154,0.02297862482070923,0.023154859609217104,0.022999353434677537
350000,5303.030303030306,0.02297620370388031,0.02315229424933664,0.022996869311755912
360000,5454.545454545458,0.02297383761405945,0.02315078103230501,0.022994448647338635
370000,5606.06060606061,0.02297083399295807,0.023147888769484377,0.022991440542568336
380000,5757.575757575762,0.022968284606933592,0.023145622362585872,0.02298891993529831
390000,5909.090909090914,0.022965516781806947,0.02314349673536432,0.02298607374412937
400000,6060.6060606060655,0.02296273341178894,0.023140495304641375,0.02298331757934897
410000,6212.1212121212175,0.022959479022026063,0.023136825649635897,0.022980023859809857
420000,6363.636363636369,0.02295625545978546,0.023134683744495996,0.02297682226668373
430000,6515.151515151521,0.02295302062034607,0.02313150262729653,0.022973587279163436
440000,6666.666666666673,0.022949685263633727,0.023128388281031025,0.022970269990140155
450000,6818.181818181825,0.02294557569026947,0.02312481901129001,0.022966189007486034
460000,6969.696969696977,0.02294179105758667,0.02312106856745955,0.022962394000095383
470000,7121.212121212129,0.02293778877258301,0.023118133135256163,0.02295839173116406
480000,7272.727272727281,0.02293394408226013,0.02311359242566747,0.02295461446812165
490000,7424.242424242433,0.022929022121429443,0.023108974789325814,0.02294969992453839
500000,7575.757575757585,0.022924397706985473,0.02310382936508329,0.02294511914178847
510000,7727.272727272737,0.022919494199752807,0.023099972585536664,0.02294022996444054
520000,7878.787878787889,0.022914423203468322,0.02309534573743805,0.022935170204453008
530000,8030.303030303041,0.022908425855636596,0.0230893534037144,0.022929225361410715
540000,8181.818181818193,0.022903013372421264,0.02308462064901873,0.022923904368682056
550000,8333.333333333345,0.022896822023391723,0.023078458813245502,0.02291773533229437
560000,8484.848484848497,0.022890509915351867,0.023072263935300583,0.022911477019118144
