samples,computations,losses,val_losses,train_losses
0,0,0.0232501033782959,0.02342766722186395,0.023272428883138862
10000,151.5151515151515,0.023172074127197264,0.023348505130224958,0.023194421111882198
20000,303.030303030303,0.023114581608772278,0.02329090192559986,0.02313739148618187
30000,454.5454545454545,0.02306691873073578,0.023243428220673375,0.02309032862227517
40000,606.060606060606,0.02302301387786865,0.023200015784854765,0.023047182092239524
50000,757.5757575757575,0.022977185583114623,0.02315469834625449,0.02300208094871571
60000,909.090909090909,0.022940452790260316,0.023118435378151315,0.022965895278726316
70000,1060.6060606060605,0.0229048002243042,0.023083902160584112,0.02293119234043792
80000,1212.121212121212,0.02286865611076355,0.02304917240646322,0.022896299730459382
90000,1363.6363636363635,0.022827412915229797,0.02300931845519192,0.022856029839086068
100000,1515.151515151515,0.0227918062210083,0.022974878413688088,0.022821466686893502
110000,1666.6666666666665,0.022755705833435058,0.022940020810679505,0.02278669024774953
120000,1818.181818181818,0.022717761516571046,0.022903288700954216,0.02275014463814795
130000,1969.6969696969695,0.022670661187171936,0.022857296973187946,0.022704212010830893
140000,2121.212121212121,0.02262841238975525,0.02281562698983105,0.022663221759573665
150000,2272.7272727272725,0.02258264663219452,0.022770503713325372,0.022619365346887788
160000,2424.242424242424,0.02253308048248291,0.022721679513334855,0.022571893722092156
170000,2575.7575757575755,0.022470815563201903,0.0226608521365593,0.022511672557061206
180000,2727.272727272727,0.022414829897880555,0.022606025303986425,0.02245789421552864
190000,2878.7878787878785,0.02235268008708954,0.022545392690072222,0.022398980404407905
200000,3030.30303030303,0.022285108590126036,0.022478682919889723,0.022334498232556437
210000,3181.8181818181815,0.02220292110443115,0.0223970446965378,0.022254647950206437
220000,3333.333333333333,0.02212749319076538,0.022320790544871034,0.02218098115836333
230000,3484.8484848484845,0.022043507266044617,0.022236317360404014,0.022100335733515046
240000,3636.363636363636,0.021950542759895324,0.022141711100245768,0.022009964660578977
250000,3787.8787878787875,0.021838548135757446,0.022028168042500813,0.021899364870428747
260000,3939.393939393939,0.021736143326759338,0.021923458744989244,0.021799081807998746
270000,4090.9090909090905,0.02162742085456848,0.02181239651065952,0.021694746333546927
280000,4242.424242424242,0.021513254141807558,0.021693878217312196,0.02158401959205517
290000,4393.939393939394,0.0213868008852005,0.021561344521835835,0.021457053945187342
300000,4545.454545454546,0.02127819392681122,0.021446754699534925,0.0213516083131262
310000,4696.969696969698,0.021174573588371277,0.021338248699152528,0.021253730614117925
320000,4848.48484848485,0.02107648208141327,0.021232958360058184,0.021158621007685573
330000,5000.000000000002,0.020975203323364257,0.021123009718434255,0.021054173127565634
340000,5151.515151515154,0.02088842670917511,0.021030306859012984,0.02097176423150865
350000,5303.030303030306,0.02081067637205124,0.020948820972946126,0.020898780917512502
360000,5454.545454545458,0.02074059989452362,0.020870171692950964,0.020829957935050533
370000,5606.06060606061,0.02066799626350403,0.02079014279500798,0.020752779270039
380000,5757.575757575762,0.020599886322021484,0.020718347047884056,0.020688567809649346
390000,5909.090909090914,0.020540142142772673,0.02065765146789203,0.020632763705571523
400000,6060.6060606060655,0.020489185869693755,0.020598895220210692,0.020581672843142444
410000,6212.1212121212175,0.020432053124904634,0.02053842160923177,0.02051966881744003
420000,6363.636363636369,0.020371552777290344,0.02047675819399261,0.020463566610028405
430000,6515.151515151521,0.020320776748657225,0.020426799245724037,0.02041538278797794
440000,6666.666666666673,0.02027894217967987,0.020379259771141526,0.020373163370096647
450000,6818.181818181825,0.02022822370529175,0.020328621484405392,0.020316655214226653
460000,6969.696969696977,0.020168725883960723,0.0202695895992139,0.02026192447441433
470000,7121.212121212129,0.020119569635391236,0.020222677067655265,0.02021540532800838
480000,7272.727272727281,0.020082084584236146,0.0201791886205378,0.020176362952422474
490000,7424.242424242433,0.020031065797805787,0.020128997232749763,0.020119492227618135
500000,7575.757575757585,0.01996836838722229,0.02006917286468462,0.02006299741005054
510000,7727.272727272737,0.019917969822883606,0.020021784625981448,0.020014681978838662
520000,7878.787878787889,0.019880629169940947,0.01997708838020894,0.019974887145038804
530000,8030.303030303041,0.019825832748413087,0.019922115046370936,0.019913206305659716
540000,8181.818181818193,0.01975714045763016,0.01985931558119241,0.01985263284293115
550000,8333.333333333345,0.01970236648321152,0.01980797506963603,0.019799416346630783
560000,8484.848484848497,0.01966076350212097,0.019759918091707386,0.01975586301839936
