samples,computations,losses,grad_norms,least_eig
7040,320,0.25457448363304136,0.07779478,0.00014340913912747055
7150,325,0.25270956456661225,0.071995065,6.123246566858143e-05
7260,330,0.2509604185819626,0.06533809,6.939753075130284e-05
7370,335,0.25019617527723315,0.063471064,0.03467432036995888
7480,340,0.24865490794181824,0.064920895,9.661479271017015e-05
7590,345,0.24865885078907013,0.05061723,0.027325749397277832
7700,350,0.2479125067591667,0.056827106,0.016098443418741226
7810,355,0.24736020117998123,0.05486604,2.2766915208194405e-05
7920,360,0.2463393971323967,0.063088775,0.025618871673941612
8030,365,0.24485058188438416,0.064607166,0.01326791848987341
8140,370,0.2437114730477333,0.050519925,0.016736261546611786
8250,375,0.24343426674604415,0.0499659,0.05106520652770996
8360,380,0.2428607687354088,0.05369185,0.051764361560344696
8470,385,0.24196568876504898,0.056178283,0.031008945778012276
8580,390,0.24135938733816148,0.057918422,0.042020026594400406
8690,395,0.24156439453363418,0.065227285,0.017633643001317978
8800,400,0.2409956857562065,0.05211231,0.027235569432377815
8910,405,0.24054803550243378,0.04873441,0.00034216316998936236
9020,410,0.23988507837057113,0.06274687,0.011214557103812695
9130,415,0.23944695740938188,0.052413527,0.0002211637474829331
9240,420,0.23907124400138854,0.053368233,0.04172253981232643
9350,425,0.23849031776189805,0.06419746,0.032245609909296036
9460,430,0.237628211081028,0.05680846,0.0002977926633320749
9570,435,0.2370491698384285,0.05991711,0.0005339332856237888
9680,440,0.23627529591321944,0.060571235,0.02912979945540428
9790,445,0.2341912046074867,0.0741181,0.038140956312417984
9900,450,0.23436713218688965,0.05939073,0.04585113003849983
10010,455,0.23224982619285583,0.08988061,0.05443214625120163
10120,460,0.23322057127952575,0.05826332,0.06952698528766632
10230,465,0.23072196692228317,0.11190031,0.03933122381567955
10340,470,0.23125380724668504,0.070733726,0.11492870002985
10450,475,0.23003316819667816,0.07697502,0.019472885876893997
10560,480,0.228058260679245,0.08827333,0.006075821816921234
10670,485,0.22844105511903762,0.065728255,0.03772537410259247
10780,490,0.2259335219860077,0.101505615,0.1035962700843811
10890,495,0.22656550407409667,0.067724764,0.0008805848774500191
11000,500,0.2259940594434738,0.07932698,0.0042397454380989075
11110,505,0.22380863279104232,0.09307446,0.0006373478099703789
11220,510,0.22457798570394516,0.055311754,0.1569547951221466
11330,515,0.2230439841747284,0.08770046,0.0009901393204927444
11440,520,0.22366352677345275,0.06608263,0.07859523594379425
11550,525,0.22335576117038727,0.07962275,0.15117625892162323
11660,530,0.2216648653149605,0.08158075,0.11066598445177078
11770,535,0.22197405099868775,0.060204588,0.004884939640760422
11880,540,0.22077464908361435,0.08439186,0.07981187105178833
11990,545,0.22083061784505845,0.07056992,0.1647525578737259
12100,550,0.22083267122507094,0.070860684,0.1992589682340622
12210,555,0.21945645809173583,0.0676301,0.14730380475521088
12320,560,0.2198042944073677,0.043544896,0.049205660820007324
12430,565,0.219059057533741,0.07371252,0.14048543572425842
12540,570,0.21849357187747956,0.06086281,0.018294839188456535
12650,575,0.21855605393648148,0.056339037,0.1265249103307724
12760,580,0.21738940626382827,0.066697024,0.026582026854157448
12870,585,0.217985799908638,0.0541274,0.09530998021364212
12980,590,0.21741723865270615,0.08772946,0.026343034580349922
13090,595,0.2169773116707802,0.06380216,0.15940925478935242
13200,600,0.2171200007200241,0.065718055,0.04803469032049179
13310,605,0.2163366973400116,0.066863835,0.0008356671314686537
13420,610,0.2163058266043663,0.058163606,0.19093015789985657
13530,615,0.21722692102193833,0.053965505,0.010044485330581665
13640,620,0.21622108519077302,0.08017902,0.03220674768090248
13750,625,0.2154153108596802,0.07471498,0.08276999741792679
13860,630,0.21573616713285446,0.057593543,0.12853822112083435
13970,635,0.21437710672616958,0.07630114,0.0002437009970890358
14080,640,0.21445296555757523,0.053655792,0.0006988951936364174
14190,645,0.214171002805233,0.06567577,0.0016646458534523845
14300,650,0.2133563429117203,0.06683301,0.01928289607167244
14410,655,0.21334600150585176,0.05290709,0.11101161688566208
14520,660,0.21297520101070405,0.06289438,0.10402040928602219
14630,665,0.2125791445374489,0.051558893,0.12947338819503784
14740,670,0.21189653426408767,0.055573415,0.14518435299396515
14850,675,0.21154103577136993,0.069175504,0.2886786460876465
14960,680,0.21131836473941804,0.060822323,0.09504707902669907
15070,685,0.21076894849538802,0.05964028,0.1426028162240982
15180,690,0.2108459860086441,0.060450293,0.09201408922672272
15290,695,0.2098125174641609,0.07476625,0.018011463806033134
15400,700,0.20970301181077958,0.055694897,0.004548870958387852
15510,705,0.20908256620168686,0.08596852,0.003591956803575158
15620,710,0.20916415005922318,0.059758376,0.13403354585170746
15730,715,0.20822782665491105,0.08628647,0.10591389983892441
15840,720,0.20820887684822081,0.063576266,0.15067291259765625
15950,725,0.2082988440990448,0.08009478,0.10226891189813614
16060,730,0.20781109780073165,0.08591975,0.20858806371688843
16170,735,0.20702183097600937,0.066758946,0.1587919145822525
16280,740,0.20739397406578064,0.07180078,0.02028246410191059
16390,745,0.20687612295150756,0.09646224,0.1153196170926094
16500,750,0.20550703555345534,0.075928085,0.0011788341216742992
16610,755,0.20572224259376526,0.055533335,0.04010770469903946
16720,760,0.2052700474858284,0.08526439,0.12369608879089355
16830,765,0.20442658811807632,0.06332038,0.03221261128783226
16940,770,0.20422845780849458,0.05923439,0.009234726428985596
17050,775,0.20298315435647965,0.079233214,0.12568774819374084
17160,780,0.20249156206846236,0.06355234,0.00021386996377259493
17270,785,0.20191264897584915,0.068393745,0.1148190125823021
17380,790,0.20147735625505447,0.053908862,0.18190763890743256
17490,795,0.2005263790488243,0.05960997,0.20782655477523804
17600,800,0.19991377592086793,0.07830069,0.061442434787750244
17710,805,0.19999738186597824,0.05983337,0.043323203921318054
17820,810,0.1984492674469948,0.09546676,0.07667180895805359
17930,815,0.19950257539749144,0.050160687,0.1290016770362854
18040,820,0.198328498005867,0.09977405,0.09320661425590515
18150,825,0.1981104627251625,0.0793141,0.07600875943899155
18260,830,0.19726560562849044,0.087499894,0.001368558150716126
18370,835,0.19701467752456664,0.06483045,0.08502552658319473
18480,840,0.19578434377908707,0.092044525,0.10397101193666458
18590,845,0.1954127222299576,0.058292236,0.11915944516658783
18700,850,0.19463860243558884,0.06884289,0.003765704808756709
18810,855,0.1951383873820305,0.07188099,0.11065661162137985
18920,860,0.19310622662305832,0.11124294,0.07843467593193054
19030,865,0.19260020256042482,0.067296915,0.12105830758810043
19140,870,0.19240710884332657,0.07077744,0.09177807718515396
19250,875,0.19058508425951004,0.081343845,0.34619268774986267
19360,880,0.1905495271086693,0.052371006,0.12477154284715652
19470,885,0.18989826440811158,0.07100594,0.05410761758685112
19580,890,0.18969627171754838,0.069463134,0.22887948155403137
19690,895,0.18923031389713288,0.09254517,0.07888757437467575
19800,900,0.18845470249652863,0.06855199,0.12305249273777008
19910,905,0.186960431933403,0.095504515,0.10571609437465668
20020,910,0.18672773092985154,0.06963461,0.20545902848243713
20130,915,0.18550847470760345,0.08396235,0.11039182543754578
20240,920,0.18668524771928788,0.07318892,0.16552354395389557
20350,925,0.18468075543642043,0.104875095,0.08143746852874756
20460,930,0.18384543657302857,0.070701875,0.2185104489326477
20570,935,0.18416180908679963,0.08044679,0.14343783259391785
20680,940,0.18243343830108644,0.10693939,0.26309242844581604
20790,945,0.1811511844396591,0.094315,0.16502445936203003
20900,950,0.1810895875096321,0.0848751,0.11379892379045486
21010,955,0.17968894839286803,0.09443495,0.1287829875946045
21120,960,0.18140779584646224,0.08918735,0.16643741726875305
21230,965,0.18019218146800994,0.09077195,0.16154806315898895
21340,970,0.17864543944597244,0.10528121,0.22813430428504944
21450,975,0.17853692770004273,0.1020724,0.21987876296043396
21560,980,0.17729034423828124,0.127744,0.14001648128032684
21670,985,0.1775820881128311,0.09864872,0.21342705190181732
21780,990,0.17497450560331346,0.12355926,0.3913384974002838
21890,995,0.17497159987688066,0.078994565,0.33621397614479065
22000,1000,0.17430964559316636,0.117778495,0.1208329126238823
22110,1005,0.1741994246840477,0.12471251,0.26046544313430786
22220,1010,0.17496509104967117,0.10148753,0.12987594306468964
22330,1015,0.17352803349494933,0.14782059,0.17684105038642883
22440,1020,0.17263274937868117,0.11540862,0.2810359299182892
22550,1025,0.17329268306493759,0.119450204,0.2152586579322815
22660,1030,0.17221561819314957,0.12233085,0.1326625645160675
22770,1035,0.1698156476020813,0.13457836,0.3255821764469147
22880,1040,0.17001305967569352,0.078925945,0.25363656878471375
22990,1045,0.1685588091611862,0.1327387,0.11713029444217682
23100,1050,0.16800497621297836,0.109625705,0.18172167241573334
23210,1055,0.16724696308374404,0.09448408,0.3094283938407898
23320,1060,0.1670551687479019,0.086331874,0.16624461114406586
23430,1065,0.16699164509773254,0.08486474,0.25824615359306335
23540,1070,0.16577807515859605,0.13120861,0.296124666929245
23650,1075,0.16551921516656876,0.08977235,0.1260477751493454
23760,1080,0.16329120546579362,0.11868652,0.3135428726673126
23870,1085,0.16388999074697494,0.08664958,0.24009759724140167
23980,1090,0.16235378682613372,0.13573521,0.3663293123245239
24090,1095,0.16133111268281936,0.10967797,0.22640885412693024
24200,1100,0.16194124072790145,0.073900916,0.24416518211364746
24310,1105,0.16028295755386351,0.14681835,0.24430349469184875
24420,1110,0.16016946732997894,0.10512725,0.266923725605011
24530,1115,0.15956593602895736,0.11726659,0.16046081483364105
24640,1120,0.15950657725334166,0.09634276,0.1932228058576584
24750,1125,0.15788962692022324,0.11999103,0.22973781824111938
24860,1130,0.1576422482728958,0.08733261,0.31046804785728455
24970,1135,0.15678570568561553,0.08755065,0.2985122799873352
25080,1140,0.15591687113046646,0.07838501,0.288884699344635
25190,1145,0.15604109317064285,0.07614763,0.2407664805650711
25300,1150,0.15516967475414276,0.10464311,0.29397088289260864
25410,1155,0.15447503924369813,0.1067479,0.3266138732433319
25520,1160,0.15489045530557632,0.075793944,0.29593005776405334
25630,1165,0.15459490567445755,0.12180852,0.24359332025051117
25740,1170,0.15471623986959457,0.10077578,0.3296843469142914
25850,1175,0.15403236895799638,0.09960407,0.21571820974349976
25960,1180,0.15338436067104338,0.10298326,0.20347490906715393
26070,1185,0.1536284238100052,0.10500601,0.1784982681274414
26180,1190,0.1535255268216133,0.09379593,0.21077437698841095
26290,1195,0.1522669568657875,0.12996621,0.297882616519928
26400,1200,0.15238618701696396,0.09081563,0.23785877227783203
26510,1205,0.15064131021499633,0.14299977,0.17050305008888245
26620,1210,0.15212356597185134,0.07360219,0.3797294795513153
26730,1215,0.15076750069856643,0.14513133,0.1864539235830307
26840,1220,0.1501966744661331,0.10383658,0.2738247811794281
26950,1225,0.14948528856039048,0.107674554,0.23189090192317963
27060,1230,0.14970946311950684,0.107568786,0.3204158544540405
27170,1235,0.1491642951965332,0.0965723,0.4830707013607025
27280,1240,0.1487838715314865,0.10425935,0.3185519576072693
27390,1245,0.14866662174463272,0.090863556,0.23861755430698395
27500,1250,0.14722292721271515,0.12938404,0.20437856018543243
27610,1255,0.14797198623418809,0.081256,0.28557288646698
27720,1260,0.14810637533664703,0.092922494,0.25171059370040894
27830,1265,0.14677714705467224,0.1276873,0.23199982941150665
27940,1270,0.14654705971479415,0.09467209,0.32670530676841736
28050,1275,0.14716167151927947,0.10212498,0.294578492641449
28160,1280,0.14620024859905242,0.121480815,0.26187774538993835
28270,1285,0.14641667306423187,0.09406855,0.3957471251487732
28380,1290,0.14633629322052003,0.1460277,0.228249654173851
28490,1295,0.14524131566286086,0.11728171,0.4027678966522217
28600,1300,0.14478889554739,0.09554722,0.458760529756546
28710,1305,0.14422518610954285,0.09628827,0.25932440161705017
28820,1310,0.14483767598867417,0.13167891,0.31068331003189087
28930,1315,0.1434788629412651,0.1646432,0.20488375425338745
29040,1320,0.14370049834251403,0.10242608,0.2546640634536743
29150,1325,0.14344738870859147,0.109684244,0.28222209215164185
29260,1330,0.14430518746376036,0.08695409,0.2171975076198578
29370,1335,0.14410925656557083,0.11968278,0.19718635082244873
29480,1340,0.1432722330093384,0.13157183,0.40606850385665894
29590,1345,0.14347800612449646,0.10187182,0.2653999328613281
29700,1350,0.14257164150476456,0.115430295,0.18318699300289154
29810,1355,0.14351768642663956,0.11855417,0.30089348554611206
29920,1360,0.14254037886857987,0.16304615,0.2653389871120453
30030,1365,0.14226621985435486,0.12082098,0.23679675161838531
30140,1370,0.14275681972503662,0.11229768,0.1696864664554596
30250,1375,0.14153327643871308,0.1508127,0.3275441825389862
30360,1380,0.1413525715470314,0.102098405,0.20690307021141052
30470,1385,0.1411566138267517,0.13342887,0.2164505422115326
30580,1390,0.14073179066181182,0.12921065,0.19781790673732758
30690,1395,0.1410720095038414,0.11624838,0.19699342548847198
30800,1400,0.1396126478910446,0.12842983,0.25282448530197144
30910,1405,0.14181573390960694,0.10416723,0.34438011050224304
31020,1410,0.14077044129371644,0.16922908,0.07134763896465302
31130,1415,0.1413195714354515,0.13884108,0.3648153841495514
31240,1420,0.14136107861995698,0.15454751,0.357856422662735
31350,1425,0.13976114690303804,0.17703065,0.30308178067207336
31460,1430,0.14172524958848953,0.11536528,0.27957040071487427
31570,1435,0.13897353708744048,0.19553007,0.23790283501148224
31680,1440,0.13905729055404664,0.116292596,0.38057056069374084
31790,1445,0.1388399302959442,0.12940909,0.2549380660057068
31900,1450,0.13787105083465576,0.09680829,0.2562422454357147
32010,1455,0.13763601928949357,0.09280001,0.24312493205070496
32120,1460,0.13716019690036774,0.0888981,0.14985407888889313
32230,1465,0.13687261044979096,0.08630156,0.31301918625831604
32340,1470,0.13673046827316285,0.09552938,0.3962208032608032
32450,1475,0.13685571253299714,0.074634396,0.16142429411411285
32560,1480,0.13620200157165527,0.12187557,0.19588153064250946
32670,1485,0.13638434708118438,0.08446533,3.066455974476412e-06
32780,1490,0.13573963046073914,0.11471686,0.2690051198005676
32890,1495,0.1358458936214447,0.082527615,0.21613788604736328
33000,1500,0.13548194169998168,0.097832285,0.19950035214424133
33110,1505,0.13569367229938506,0.0918623,0.33368581533432007
33220,1510,0.13612672984600066,0.084286064,0.2759120464324951
33330,1515,0.13549901992082597,0.11082205,0.39712727069854736
33440,1520,0.13556309491395951,0.08521773,0.15674926340579987
33550,1525,0.1361469492316246,0.099686526,4.517090474109864e-06
33660,1530,0.13624881207942963,0.11239557,0.2821235656738281
33770,1535,0.13502690196037292,0.1459907,0.29136183857917786
33880,1540,0.13484469205141067,0.090867944,0.2665887475013733
33990,1545,0.13397298753261566,0.10304972,0.2962791621685028
34100,1550,0.13373012095689774,0.09566106,0.31723517179489136
34210,1555,0.1335117146372795,0.10166675,0.25446584820747375
34320,1560,0.1333589017391205,0.090258054,0.35735225677490234
34430,1565,0.13300199061632156,0.094899096,0.4823695123195648
34540,1570,0.13254032284021378,0.082205586,0.43859946727752686
34650,1575,0.13175225704908372,0.09732317,0.47173282504081726
34760,1580,0.13177837878465654,0.091327704,0.36183637380599976
34870,1585,0.1314191684126854,0.08963153,0.2989608347415924
34980,1590,0.1310298964381218,0.08179437,0.2957218885421753
35090,1595,0.1307778090238571,0.083456986,0.37643709778785706
35200,1600,0.13164590895175934,0.099329546,0.3831207752227783
35310,1605,0.13019263744354248,0.13228351,0.29688960313796997
35420,1610,0.13085358291864396,0.0879768,0.32362401485443115
35530,1615,0.12999454587697984,0.1446223,0.27045905590057373
35640,1620,0.13124760687351228,0.12275681,0.3098531663417816
35750,1625,0.1298808291554451,0.18518807,0.23721766471862793
35860,1630,0.1294476255774498,0.11742928,0.3752633333206177
35970,1635,0.12954837828874588,0.118314445,0.2668397128582001
36080,1640,0.12900810837745666,0.12852657,0.26314446330070496
36190,1645,0.12899291664361953,0.10727056,0.2700066566467285
36300,1650,0.12845247983932495,0.12604645,0.25632867217063904
36410,1655,0.1283178985118866,0.10249004,0.44073307514190674
36520,1660,0.1270502872765064,0.105104074,0.3126448392868042
36630,1665,0.12729980647563935,0.0797147,0.43124961853027344
36740,1670,0.1265929900109768,0.11784312,0.31738337874412537
36850,1675,0.12703973650932313,0.07901465,4.526445081864949e-06
36960,1680,0.1262037605047226,0.1268497,2.245999530714471e-05
37070,1685,0.1263110488653183,0.077857666,5.185617737879511e-06
37180,1690,0.12642943486571312,0.114717625,0.4481472671031952
37290,1695,0.12614097446203232,0.10549486,0.31987419724464417
37400,1700,0.1257286176085472,0.10273791,0.29455921053886414
37510,1705,0.12568905130028724,0.08206563,0.3297956883907318
37620,1710,0.12569634467363358,0.12635894,0.29017022252082825
37730,1715,0.12598711997270584,0.10045183,0.3480854630470276
37840,1720,0.1254205286502838,0.12661465,0.41601601243019104
37950,1725,0.12504735291004182,0.10405258,0.3442910611629486
38060,1730,0.12616544738411903,0.11015878,0.3329169750213623
38170,1735,0.12532950043678284,0.15494886,0.3449581265449524
38280,1740,0.1262280337512493,0.14991324,0.23703941702842712
38390,1745,0.12597791627049446,0.15857533,0.26016995310783386
38500,1750,0.12496111914515495,0.16641793,0.36818820238113403
38610,1755,0.12530329674482346,0.1361625,0.28466734290122986
38720,1760,0.12357487082481385,0.13503608,0.29776719212532043
38830,1765,0.12466465681791306,0.084768236,0.24576690793037415
38940,1770,0.123680080473423,0.15632923,0.21481265127658844
39050,1775,0.12391712218523025,0.109848626,0.36836904287338257
39160,1780,0.12418733388185502,0.12274707,0.40230128169059753
39270,1785,0.12277772128582001,0.13264102,0.2790274918079376
39380,1790,0.12256701439619064,0.093086764,0.19823600351810455
39490,1795,0.1220490075647831,0.116547145,0.389956533908844
39600,1800,0.12166633233428001,0.094684765,0.33627787232398987
39710,1805,0.12181580290198327,0.0948876,0.31175532937049866
39820,1810,0.1206914134323597,0.11736099,0.2443985641002655
39930,1815,0.12142154797911645,0.10123816,0.3263370096683502
40040,1820,0.12155387178063393,0.119141504,0.578396737575531
40150,1825,0.12103477790951729,0.11445279,0.5759181380271912
40260,1830,0.12180816456675529,0.09189665,0.17470160126686096
40370,1835,0.1213406428694725,0.113596484,0.43507832288742065
40480,1840,0.12132181450724602,0.11640456,0.22916445136070251
40590,1845,0.12127750888466834,0.11290112,0.3902134895324707
40700,1850,0.12099314332008362,0.10653526,0.34033921360969543
40810,1855,0.12139571830630302,0.11629163,0.4550658166408539
40920,1860,0.12081006690859794,0.1229561,0.33718782663345337
41030,1865,0.11997638493776322,0.11338029,0.3617110252380371
41140,1870,0.12178158983588219,0.08892254,0.34250420331954956
41250,1875,0.12083892524242401,0.14140137,0.3538096249103546
41360,1880,0.12077574878931045,0.09226283,0.44195953011512756
41470,1885,0.12028230503201484,0.102600105,0.3113429844379425
41580,1890,0.1196597121655941,0.10027153,0.5398274064064026
41690,1895,0.11997743472456932,0.10568882,0.4618818759918213
41800,1900,0.11977797597646714,0.11792967,0.35334891080856323
41910,1905,0.12004163637757301,0.10973662,0.4783026874065399
42020,1910,0.11978514268994331,0.11496832,0.2603328824043274
42130,1915,0.1188243307173252,0.11455424,0.2962585389614105
42240,1920,0.12015544101595879,0.07146363,0.3871155381202698
42350,1925,0.11967265829443932,0.1190456,0.3822473883628845
42460,1930,0.11977841705083847,0.123183586,0.39601802825927734
42570,1935,0.11999267712235451,0.12022675,0.22314076125621796
42680,1940,0.11894634142518043,0.12730488,0.37552180886268616
42790,1945,0.11911299377679825,0.1186684,0.20342308282852173
42900,1950,0.11938508749008178,0.11044562,0.2886931300163269
43010,1955,0.11874309182167053,0.11911476,0.36732253432273865
43120,1960,0.11833712458610535,0.10744268,0.27699556946754456
43230,1965,0.11858560964465141,0.09828308,0.33043572306632996
43340,1970,0.11806168332695961,0.111801185,0.379070907831192
43450,1975,0.11800952926278115,0.12131339,0.352162629365921
43560,1980,0.1183948777616024,0.08430844,0.3746250569820404
43670,1985,0.11747456863522529,0.11664355,0.3808698058128357
43780,1990,0.11768165379762649,0.09028189,0.24895206093788147
43890,1995,0.1168423593044281,0.11365273,0.4293963313102722
44000,2000,0.11745009198784828,0.10699608,0.3411196768283844
44110,2005,0.11928725987672806,0.08526686,0.35105419158935547
44220,2010,0.11680184304714203,0.1823474,0.3841186463832855
44330,2015,0.11650675237178802,0.09215442,0.2944050431251526
44440,2020,0.11675545424222947,0.11962789,0.42807942628860474
44550,2025,0.11648468151688576,0.12556313,0.4319108724594116
44660,2030,0.11696203649044037,0.08943448,0.3305790424346924
44770,2035,0.11640323027968406,0.120409004,0.4041212201118469
44880,2040,0.11605563312768936,0.12259613,0.4419902563095093
44990,2045,0.11604253351688384,0.0995888,0.36782440543174744
45100,2050,0.11589603200554847,0.12083324,2.9914062906755134e-05
45210,2055,0.11575323641300202,0.107385375,0.38106393814086914
45320,2060,0.11552261561155319,0.085307635,0.39978307485580444
45430,2065,0.1158849760890007,0.08187504,0.17787960171699524
45540,2070,0.1150835208594799,0.12473268,0.3325705826282501
45650,2075,0.11526511758565902,0.10218588,0.5142141580581665
45760,2080,0.11555187329649926,0.11836743,0.13798575103282928
45870,2085,0.11473904624581337,0.13690703,0.3331651985645294
45980,2090,0.1160037025809288,0.09861525,0.4694817066192627
46090,2095,0.11488369181752205,0.1495179,0.2613447308540344
46200,2100,0.1150336891412735,0.119921826,0.25698545575141907
46310,2105,0.11547644063830376,0.10545767,0.329799085855484
46420,2110,0.1141906127333641,0.16152506,0.3430311977863312
46530,2115,0.1149979591369629,0.09111406,0.3038122057914734
46640,2120,0.11526329070329666,0.12051959,0.35799258947372437
46750,2125,0.11464658752083778,0.11409609,0.2369455099105835
46860,2130,0.11469447761774063,0.10264503,0.30400702357292175
46970,2135,0.11517662927508354,0.12182494,0.4147021472454071
47080,2140,0.1142120324075222,0.1428542,0.3520207107067108
47190,2145,0.11426236927509308,0.09898551,0.46981921792030334
47300,2150,0.11454129368066787,0.12117403,0.4638894200325012
47410,2155,0.11308503225445747,0.13538282,0.30135852098464966
47520,2160,0.11350092440843582,0.091732726,0.20746342837810516
47630,2165,0.113377296179533,0.10782772,0.5029973387718201
47740,2170,0.1128414325416088,0.11152656,0.344167023897171
47850,2175,0.11345557793974877,0.0877873,0.42752689123153687
47960,2180,0.11291770190000534,0.101581596,0.41726016998291016
48070,2185,0.11284449920058251,0.102169305,0.38177555799484253
48180,2190,0.11325205191969871,0.118725725,0.25930172204971313
48290,2195,0.1129171833395958,0.12102692,0.5074164271354675
48400,2200,0.11299356669187546,0.08232412,0.32042089104652405
48510,2205,0.11252880319952965,0.10455855,0.12195570766925812
48620,2210,0.1123682327568531,0.10368247,0.39008453488349915
48730,2215,0.11402017027139663,0.08422835,0.5245071649551392
48840,2220,0.11305350214242935,0.15829457,0.3811246156692505
48950,2225,0.11322866007685661,0.1434188,0.4835841953754425
49060,2230,0.11321025863289833,0.15427296,0.39452850818634033
49170,2235,0.11223096325993538,0.13875829,0.45270225405693054
49280,2240,0.11359444260597229,0.09806291,0.31477823853492737
49390,2245,0.11222191154956818,0.14358255,7.219542567327153e-06
49500,2250,0.11187638938426972,0.13333283,0.4903908669948578
49610,2255,0.11218045726418495,0.12684013,1.3359295735426713e-05
49720,2260,0.11102083995938301,0.12540682,0.37261080741882324
49830,2265,0.1115676887333393,0.10156862,0.28343600034713745
49940,2270,0.11123350933194161,0.13814475,0.3440452218055725
50050,2275,0.11143954694271088,0.093939394,0.29590532183647156
50160,2280,0.11068297326564788,0.11758935,0.41000837087631226
50270,2285,0.11038196980953216,0.09907296,1.7461105016991496e-05
50380,2290,0.11042171716690063,0.114009075,0.4440448582172394
50490,2295,0.1111153207719326,0.098216996,0.33786600828170776
50600,2300,0.1102330781519413,0.13727821,0.42392733693122864
50710,2305,0.11138686537742615,0.09448038,3.2825882954057306e-05
50820,2310,0.11088293939828872,0.13954037,0.3511648178100586
50930,2315,0.1111001119017601,0.09516051,0.29069972038269043
51040,2320,0.11030983477830887,0.1271632,0.2503370940685272
51150,2325,0.11052256003022194,0.11134914,2.5269793695770204e-05
51260,2330,0.11060004234313965,0.13367367,0.4101490378379822
51370,2335,0.10975902900099754,0.121131144,0.3218834698200226
51480,2340,0.11064799800515175,0.09788741,2.1798790328375617e-07
51590,2345,0.10986301749944687,0.1251384,0.34548574686050415
